Contract Template Help,合同模板帮助,
Contract Terms,合同条款,
Contract Terms and Conditions,合同条款和条件,
Contribution (%),贡献（％）,
Contribution to Net Total,贡献净总计,
Control Action,控制行动,
Control Historical Stock Transactions,控制历史库存交易,
Conversion Factor,转换系数,
Conversion Rate,转换率,
Convert Item Description to Clean HTML in Transactions,在交易中将物料描述转换为纯净HTML,
Converted,已转换,
Copied From,复制自,
Copy Fields to Variant,将字段复制到变量,
Corrective,纠正的,
Corrective Action,纠正措施,
Corrective Operation,纠正性工序,
Corrective Operation Cost,纠正性工序成本,
Corrective/Preventive,纠正/预防,
Cost,成本,
Cost Center,成本中心,
Cost Center Allocation,成本中心分配,
Cost Center Allocation Percentage,成本中心分配百分比,
Cost Center Allocation Percentages,成本中心分配比例,
Cost Center Name,成本中心名称,
Cost Center Number,成本中心编号,
Cost Configuration,成本配置,
Cost Per Unit,单位成本,
Cost of Goods Sold,销货成本,
Cost of Poor Quality Report,劣质成本报告,
Cost to Company (CTC),公司成本（CTC）,
Costing,成本核算,
Costing Amount,成本核算金额,
Costing Details,成本核算明细,
Costing Rate,成本率,
Costing and Billing,成本核算和计费,
Count,计数,
Country,国家,
Country of Origin,原产地,
Coupon Code,优惠券代码,
Coupon Code Based,基于优惠券代码,
Coupon Description,优惠券说明,
Coupon Name,优惠券名称,
Coupon Type,优惠券类型,
Create Chart Of Accounts Based On,基于...创建科目表,
Create Grouped Asset,创建组合资产,
Create Job Card based on Batch Size,按批次大小创建作业卡,
Create Ledger Entries for Change Amount,创建差额总账分录,
Create Missing Party,创建丢失的单位,
Create Receiver List,创建接收人列表,
Create User,创建用户,
Create User Permission,创建用户权限,
Create a new composite asset,新建组合资产,
Create in Draft Status,以草稿状态创建,
Create missing customer or supplier.,创建已丢失的客户或供应商,
Creation Document No,创建文档编号,
Credit,贷方,
Credit Amount,信贷金额,
Credit Amount in Account Currency,科目币别贷方金额,
Credit Amount in Transaction Currency,交易货币贷方金额,
Credit Card Entry,信用卡分录,
Credit Days,信用期,
Credit Limit,信用额度,
Credit Limit Settings,信用额度设置,
Credit Limit and Payment Terms,信用额度和付款条款,
Credit Limits,信用额度,
Credit Months,信贷月份,
Credit Note,换货凭单,
Credit Note Issued,换货凭单已发出,
"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.",即使指定'退货依据'，贷项凭证仍将更新自身未清金额,
Credit To,贷记,
Credit in Company Currency,基于公司本货的信用额度,
Criteria,标准,
Criteria Formula,标准配方,
Criteria Name,标准名称,
Criteria Setup,条件设置,
Criteria Weight,标准重量,
Cross Listing of Item in multiple groups,多个群组物料交叉显示,
Cumulative Transaction Threshold,累积交易阈值,
Currency,货币,
Currency Exchange,外币汇率,
Currency Exchange Settings,外币汇率设置,
Currency Exchange Settings Details,货币兑换设置明细,
Currency Exchange Settings Result,货币兑换设置结果,
Currency and Price List,货币和价格清单,
Current Address,当前地址,
Current Address Is,当前地址性质,
Current Amount,电流量,
Current Asset,流动资产,
Current Asset Value,流动资产价值,
Current BOM,当前BOM,
Current Exchange Rate,当前汇率,
Current Index,当前索引,
Current Invoice End Date,当前费用清单结束日期,
Current Invoice Start Date,当前费用清单开始日期,
Current Level,当前层级,
Current Liability,流动负债,
Current Node,当前节点,
Current Qty,目前数量,
Current Serial / Batch Bundle,当前序列/批次包,
Current Serial No,目前的序列号,
Current State,当前状态,
Current Stock,当前库存,
Current Time,当前时间,
Current Valuation Rate,当前评估价,
Custodian,保管人,
Custody,保管,
Custom,自定义,
Custom HTML,自定义HTML,
Custom Remarks,自订备注,
Custom delimiters,自定义分隔符,
Custom?,自定义？,
Customer,客户,
Customer ,客户,
Customer / Item / Item Group,客户/物料/物料组,
Customer / Lead Address,客户/潜在客户地址,
Customer Acquisition and Loyalty,客户获得和忠诚度,
Customer Address,客户地址,
Customer Code,客户代码,
Customer Contact,客户联系,
Customer Contact Email,客户联系电子邮件,
Customer Credit Balance,客户贷方余额,
Customer Credit Limit,客户信用额度,
Customer Defaults,客户默认值,
Customer Details,客户详细信息,
Customer Feedback,客户反馈,
Customer Group,客户群组,
Customer Group Item,客户组物料,
Customer Group Name,客户群组名称,
Customer Groups,客户群,
Customer Item,客户物料,
Customer Items,客户物料,
Customer Ledger Summary,客户分类帐摘要,
Customer Mobile No,客户手机号码,
Customer Name,客户名称,
Customer Naming By,客户命名方式,
Customer PO Details,客户PO详细信息,
Customer POS id,客户POS ID,
Customer Portal Users,客户门户用户,
Customer Primary Address,客户主要地址,
Customer Primary Contact,客户主要联系人,
Customer Provided,由客户提供,
Customer Territory,客户地区,
Customer Type,客户类型,
Customer Warehouse (Optional),客户仓库（可选）,
Customer or Item,客户或物料,
Customer's Item Code,客户的物料代码,
Customer's Purchase Order,客户采购订单,
Customer's Purchase Order Date,客户的采购订单日期,
Customer's Purchase Order No,客户的采购订单号,
Customer-wise Item Price,客户明智的物品价格,
Customers,顾客,
Customers Without Any Sales Transactions,没有任何销售交易的客户,
Customerwise Discount,客户折扣,
Customs Tariff Number,海关税则号,
DT-,DT-,
DUNN-.MM.-.YY.-,邓恩-.MM .-。YY.-,
Daily,每日,
Daily Time to send,每日发送时间,
Daily Timesheet Summary,每日工时单摘要,
Dashboard,仪表板,
Data Import Configuration,数据导入配置,
Date,日期,
Date ,日期,
Date Of Retirement,退休日期,
Date Settings,日期设定,
Date of Birth,出生日期,
Date of Commencement,开始日期,
Date of Establishment,成立时间,
Date of Incorporation,注册成立日期,
Date of Issue,签发日期,
Date of Joining,入职日期,
Dates,日期,
Day,天,
Day Of Week,星期几,
Day of Week,星期几,
Day to Send,发送日,
Day(s) after invoice date,费用清单日期后的天数,
Day(s) after the end of the invoice month,费用清单月份结束后的一天,
Days,天,
Days Until Due,天至期限,
Days before the current subscription period,当前订阅周期前天数,
DeLinked,解除关联,
Deal Owner,交易负责人,
Debit,借方,
Debit Amount,借方金额,
Debit Amount in Account Currency,科目币别借方金额,
Debit Amount in Transaction Currency,交易货币借方金额,
Debit Note,借项通知单,
Debit Note Issued,借项通知已发送,
"Debit Note will update it's own outstanding amount, even if 'Return Against' is specified.",即使指定'退货依据'，借项凭证仍将更新自身未清金额,
Debit To,科目（应收帐款）,
Debit in Company Currency,借记卡在公司货币,
Debit to,借给,
Debit-Credit Mismatch,借贷不平,
Debit-Credit mismatch,借贷不平,
Deduct,扣除,
Deductee Details,受扣人详细信息,
Deductions or Loss,扣除或损失,
Default,默认,
Default Account,默认科目,
Default Accounts,默认账户,
Default Advance Account,默认预付款科目,
Default Advance Paid Account,默认预付账款科目,
Default Advance Received Account,默认预收账款科目,
Default BOM,默认的BOM,
Default Bank Account,默认银行科目,
Default Billing Rate,默认开票单价,
Default Buying Cost Center,默认采购成本中心,
Default Buying Price List,默认采购价格清单,
Default Buying Terms,默认购买条款,
Default Cash Account,默认现金科目,
Default Common Code,默认通用代码,
Default Company,默认公司,
Default Company Bank Account,默认公司银行帐户,
Default Cost Center,默认成本中心,
Default Cost of Goods Sold Account,默认销货成本科目,
Default Costing Rate,默认成本核算率,
Default Currency,默认货币,
Default Customer Group,默认客户群组,
Default Deferred Expense Account,默认递延费用帐户,
Default Deferred Revenue Account,默认递延收入科目,
Default Dimension,默认尺寸,
Default Discount Account,默认折扣科目,
Default Distance Unit,默认距离单位,
Default Expense Account,默认费用科目,
Default Finance Book,默认账簿,
Default Finished Goods Warehouse,默认成品仓库,
Default Holiday List,默认假期列表,
Default In-Transit Warehouse,默认在途仓库,
Default Income Account,默认收入科目,
Default Inventory Account,默认存货科目,
Default Item Group,默认物料群组,
Default Item Manufacturer,默认项目制造商,
Default Letter Head,默认信头,
Default Manufacturer Part No,默认制造商零件号,
Default Material Request Type,默认物料申请类型,
Default Operating Cost Account,默认运营成本科目,
Default Payable Account,默认应付科目,
Default Payment Discount Account,默认付款折扣科目,
Default Payment Request Message,默认的付款申请消息,
Default Payment Terms Template,默认付款条款模板,
Default Price List,默认价格清单,
Default Priority,默认优先级,
Default Provisional Account,默认暂记科目,
Default Purchase Unit of Measure,默认采购单位,
Default Quotation Validity Days,默认报价有效天数,
Default Receivable Account,默认应收科目,
Default Sales Unit of Measure,默认销售单位,
Default Scrap Warehouse,默认废料仓库,
Default Selling Cost Center,默认销售成本中心,
Default Selling Terms,默认销售条款,
Default Service Level Agreement,默认服务水平协议,
Default Source Warehouse,默认源仓库,
Default Stock UOM,默认库存计量单位,
Default Supplier,默认供应商,
Default Supplier Group,默认供应商组,
Default Target Warehouse,默认目标仓库,
Default Territory,默认地区,
Default Unit of Measure,默认计量单位,
Default Valuation Method,默认估值方法,
Default Value,默认值,
Default Warehouse,默认仓库,
Default Warehouse for Sales Return,默认退货仓库,
Default Warehouses for Production,默认生产仓库,
Default Work In Progress Warehouse,默认运行中的仓库,
Default Workstation,默认工作台,
Default account will be automatically updated in POS Invoice when this mode is selected.,选择此模式后，默认科目将在POS费用清单中自动更新。,
Default settings for your stock-related transactions,库存相关交易的默认设置,
Default: 10 mins,默认值：10分钟,
Defaults,默认,
Deferred Accounting,递延会计,
Deferred Accounting Defaults,递延会计默认值,
Deferred Accounting Settings,递延会计设置,
Deferred Expense,递延费用,
Deferred Expense Account,递延费用帐户,
Deferred Revenue,递延收入,
Deferred Revenue Account,递延收入科目,
Deferred Revenue and Expense,递延收入与费用,
Delay between Delivery Stops,交货停止之间的延迟,
Delayed Item Report,延迟物品报告,
Delayed Order Report,延迟订单报告,
Delayed Tasks Summary,延迟任务汇总,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,删除交易时同步删除会计与库存分类账分录,
Delete Bins,删除库位,
Delete Cancelled Ledger Entries,删除已取消的分类账分录,
Delete Leads and Addresses,删除销售线索与地址,
Delete Transactions,删除交易,
Delimiter options,分隔符选项,
Delivered,已交付,
Delivered By Supplier,交付供应商,
Delivered Items To Be Billed,待开费用清单已出货物料,
Delivered Qty,已交付数量,
Delivered by Supplier (Drop Ship),由供应商交货（直接发运）,
Delivery,交货,
Delivery Date,交货日期,
Delivery Details,交货细节,
Delivery Manager,交付经理,
Delivery Note,销售出货,
Delivery Note Item,销售出货单项,
Delivery Note No,销售出货单编号,
Delivery Note Packed Item,交货单打包物料,
Delivery Note Trends,销售出货趋势,
Delivery Settings,交货设置,
Delivery Status,交货状态,
Delivery Stop,交付停止,
Delivery Stops,交货站点,
Delivery To,交货对象,
Delivery Trip,销售出货配送路线安排,
Delivery User,交付用户,
Delivery Warehouse,交货仓库,
Delivery to,交付至,
Demo Company,演示公司,
Department,部门,
Departure Time,出发时间,
Dependant SLE Voucher Detail No,依赖库存分类账凭证明细编号,
Dependencies,依赖,
Dependent Task,相关任务,
Dependent Tasks,相关任务,
Depends on Tasks,前置任务,
Deposit,保证金,
Depreciate based on daily pro-rata,按日比例计提折旧,
Depreciate based on shifts,按班次计提折旧,
Depreciation,折旧,
Depreciation Amount,折旧额,
Depreciation Details,折旧明细,
Depreciation Entry,折旧分录,
Depreciation Entry Posting Status,折旧分录过账状态,
Depreciation Expense Account,折旧费用科目,
Depreciation Method,折旧方法,
Depreciation Options,折旧选项,
Depreciation Posting Date,折旧过帐日期,
Depreciation Schedule,折旧计划,
Depreciation Schedule View,折旧计划表视图,
Description,描述,
Description of Content,内容描述,
Designation,职位,
Desk User,桌面用户,
Detailed Reason,详细原因,
Details,详细信息,
Determine Address Tax Category From,确定地址税类别,
Diesel,柴油机,
Difference,区别,
Difference (Dr - Cr),差异(借方-贷方),
Difference Account,差异科目,
Difference Amount,差额,
Difference Amount (Company Currency),差异金额（公司币种）,
Difference Posting Date,差额过账日期,
Dimension Defaults,尺寸默认值,
Dimension Details,维度明细,
Dimension Filter Help,维度筛选帮助,
Dimension Name,尺寸名称,
Dimension-wise Accounts Balance Report,分维度科目余额表,
Dimensions,维度,
Direct Expense,直接费用,
Direct Income,直接收益,
Disable,禁用,
Disable Capacity Planning,禁用容量规划,
Disable In Words,禁用词,
Disable Last Purchase Rate,禁用上次采购价,
Disable Rounded Total,禁用圆整后金额,
Disable Serial No And Batch Selector,禁用序列号与批次选择器,
Disable auto setting Grand Total to default Payment Mode,禁用自动将总计设为默认付款方式,
Disabled,禁用,
Disables auto-fetching of existing quantity,禁用自动获取现有数量,
Disassemble,拆解,
Disbursed,支付,
Discount,折扣,
Discount (%) on Price List Rate with Margin,价格上涨率与贴现率的折扣（％）,
Discount Account,折扣科目,
Discount Amount,折扣金额,
Discount Date,折扣日期,
Discount Percentage,折扣百分比,
Discount Settings,折扣设置,
Discount Type,折扣类型,
Discount Validity,折扣有效期,
Discount Validity Based On,折扣有效期依据,
Discount and Margin,折扣与边际利润,
Discount on Other Item,其他物品的折扣,
Discount on Price List Rate (%),基于价格清单价格的折扣（％）,
Discounted Amount,折后金额,
Discounted Invoice,特价发票,
Discounts,折扣,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on",按顺序范围应用折扣，如买1送1、买2送2等,
Discrepancy between General and Payment Ledger,总账与付款分类账差异,
Dislikes,不喜欢,
Dispatch Address,派送地址,
Dispatch Address Name,派送地址名称,
Dispatch Information,发货信息,
Dispatch Notification Attachment,发货通知附件,
Dispatch Notification Template,派遣通知模板,
Dispatch Settings,发货设置,
Disposal Date,处置日期,
Distance,距离,
Distance UOM,距离UOM,
Distance from left edge,从左侧边缘的距离,
Distance from top edge,从顶边的距离,
Distinct Item and Warehouse,唯一物料与仓库,
Distinct unit of an Item,物料的不同的计量单位,
Distribute Additional Costs Based On ,附加费用分摊依据,
Distribute Charges Based On,费用分配基于,
Distribute Manually,手动分配,
Distribution Name,分配名称,
Divorced,离异,
Do Not Contact,请勿打扰,
Do Not Explode,不展开,
Do Not Update Serial / Batch on Creation of Auto Bundle,创建自动捆绑时不更新序列/批次,
Do Not Use Batch-wise Valuation,不启用分批次计价,
Do not show any symbol like $ etc next to currencies.,不要在货币旁显示货币代号，例如$等。,
Do not update variants on save,不要在保存时更新变体,
DocField,文档字段,
DocType,DocType,
Doctype,文档类型,
Document Name,文档名称,
Document Type,文档类型,
Document Type ,文件类型,
Documents,文档,
Documents Processed on each trigger. Queue Size should be between 5 and 100,每次触发处理的文档数。队列大小应为5至100,
Domain,领域,
Don't Enforce Free Item Qty,不强制赠品数量,
Don't Reserve Sales Order Qty on Sales Return,销售退货时不预留销售订单数量,
Don't Send Emails,不发送邮件,
Done,DONE,
Dont Recompute tax,不重新计算税款,
Doors,门,
Double Declining Balance,双倍余额递减,
Download Required Materials,下载所需资料,
Download Template,下载模板,
Downtime,停工期,
Downtime Analysis,停机时间分析,
Downtime Entry,停机时间输入,
Downtime Reason,停机原因,
Draft,草案,
Driver,司机,
Driver Address,司机地址,
Driver Email,司机电邮,
Driver Name,司机姓名,
Driver licence class,驾驶执照等级,
Driving License Categories,驾驶执照类别,
Driving License Category,驾驶执照类别,
Drop Ship,由供应商交货（直接发运）,
Due Date,到期日,
Due Date Based On,到期日基于,
Dunning,催款,
Dunning Amount,催款金额,
Dunning Amount (Company Currency),催款金额（公司货币）,
Dunning Fee,催款费,
Dunning Letter,催款信,
Dunning Letter Text,催款信文字,
Dunning Level,催款级别,
Dunning Type,催款类型,
Duration,持续时间,
Duration (Days),持续时间（天）,
Dynamic Condition,动态条件,
EAN,EAN,
ERPNext Integrations,ERPNext集成,
ERPNext User ID,ERPNext用户ID,
Each Transaction,每笔交易,
Edit Posting Date and Time,修改记帐日期与时间,
Education,教育,
Educational Qualification,学历,
Electric,电动,
Electricity Cost,电力成本,
Electricity down,断电,
Electronic Invoice Register,电子发票登记,
Email,电子邮件,
Email Account,邮件帐户,
Email Address,电子邮箱,
Email Campaign,电邮广告系列,
Email Campaign For ,电子邮件活动,
Email Details,电子邮件详细资料,
Email Digest,邮件摘要,
Email Digest Recipient,邮件摘要接收人,
Email Digest Settings,邮件摘要设置,
Email Group,电子邮件组,
Email Id,电子邮件ID,
Email Sent,邮件已发送,
Email Settings,邮件设置,
Email Template,电子邮件模板,
Email sent to,电子邮件发送给,
Emergency Contact,紧急联络人,
Emergency Contact Name,紧急联络名字,
Emergency Phone,紧急电话,
Employee,员工,
Employee ,员工,
Employee Advance,员工预支,
Employee Billing Summary,员工账单摘要,
Employee Detail,员工详细信息,
Employee Education,员工教育,
Employee External Work History,员工外部就职经历,
Employee Group,员工组,
Employee Group Table,员工组表,
Employee Internal Work History,员工内部就职经历,
Employee Name,员工姓名,
Employee Number,员工编号,
Employee User Id,员工用户ID,
Enable Appointment Scheduling,启用约会计划,
Enable Auto Email,启用自动电子邮件,
Enable Automatic Party Matching,启用自动交易方匹配,
Enable Capital Work in Progress Accounting,启用资本在建会计,
Enable Common Party Accounting,启用共同交易方核算,
Enable Deferred Expense,启用延期费用,
Enable Deferred Revenue,启用延期收入,
Enable Discount Accounting for Selling,启用销售折扣核算,
Enable European Access,启用欧洲访问,
Enable Fuzzy Matching,启用模糊匹配,
Enable Health Monitor,启用健康监控,
Enable Immutable Ledger,启用不可变分类账,
Enable Perpetual Inventory,启用永续库存功能（每次库存移动实时生成会计凭证）,
Enable Provisional Accounting For Non Stock Items,对非库存物料启用暂记核算,
Enable Stock Reservation,启用库存预留,
Enable YouTube Tracking,启用YouTube跟踪,
Enable it if users want to consider rejected materials to dispatch.,若需考虑拒收物料进行派送，请启用此选项,
Enable this checkbox even if you want to set the zero priority,即使设置零优先级也需勾选此复选框,
"Enable this option to calculate daily depreciation by considering the total number of days in the entire depreciation period, (including leap years) while using daily pro-rata based depreciation",启用此选项将通过考虑整个折旧期间总天数（含闰年）来计算每日折旧，基于按日比例折旧法,
Enabled,已启用,
Enabling this ensures each Purchase Invoice has a unique value in Supplier Invoice No. field within a particular fiscal year,启用此选项确保每个会计年度内供应商发票号的唯一性,
Enabling this option will allow you to record - <br><br> 1. Advances Received in a <b>Liability Account</b> instead of the <b>Asset Account</b><br><br>2. Advances Paid in an <b>Asset Account</b> instead of the <b> Liability Account</b>,启用此选项将允许：<br><br>1. 将预收款记入<b>负债账户</b>而非资产账户<br><br>2. 将预付款记入<b>资产账户</b>而非负债账户,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,启用后允许以公司货币为单一交易方创建多币种发票,
Encashment Date,折现日期,
End Date,结束日期,
End Time,结束时间,
End date of current invoice's period,当前费用清单周期的结束日期,
End of Life,寿命结束,
End of the current subscription period,当前订阅周期结束,
Enough Parts to Build,足够的配件组装,
Ensure Delivery Based on Produced Serial No,确保基于生产的序列号的交货,
Enter name of campaign if source of enquiry is campaign,如果询价的来源是活动的话请输入活动名称。,
Entity,实体,
Entity Type,实体类型,
Entry Type,凭证类型,
Equity,权益,
Equity/Liability Account,权益/负债科目,
Error,错误,
Error Description,错误说明,
Error Log,错误日志,
Error Message,错误信息,
Errors Notification,错误通知,
Estimated Arrival,预计抵达时间,
Estimated Cost,估计成本,
Estimated Time and Cost,预计时间和成本,
Evaluation Period,评估期,
Event,事件,
Example URL,示例URL,
"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","例如：ABCD.#####
如果设置了系列，但交易中未提及序列号，则将根据此系列自动创建序列号。如果您始终想明确提及此项目的序列号，请将此处留空。",
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.",例如：ABCD。#####。如果系列已设置且交易中未输入批号，则将根据此系列创建自动批号。如果您始终想要明确提及此料品的批号，请将此留为空白。注意：此设置将优先于库存设置中的名录前缀。,
Exception Budget Approver Role,例外预算审批人角色,
Excessive machine set up time,机器设置时间过多,
Exchange Gain / Loss,汇兑损益,
Exchange Gain / Loss Account,汇兑损益科目,
Exchange Gain Or Loss,汇兑损益,
Exchange Gain/Loss,汇兑损益,
Exchange Rate,汇率,
Exchange Rate Revaluation,汇率重估,
Exchange Rate Revaluation Account,汇率重估科目,
Exchange Rate Revaluation Settings,汇率重估设置,
Excise Entry,Excise分录,
Excise Page Number,Excise页码,
Excluded DocTypes,排除文档类型,
Existing Company,现有公司,
Existing Company ,现有的公司,
Exit Interview Held On,退出面试举行,
Expected Amount,预期金额,
Expected Closing Date,预计截止日期,
Expected Delivery Date,预计交货日期,
Expected End Date,预计结束日期,
Expected Hrs,预计的小时数,
Expected Start Date,预计开始日期,
Expected Time (in hours),预期时间（以小时计）,
Expected Time Required (In Mins),所需预计时间（分钟）,
Expected Value After Useful Life,期望值使用寿命结束后,
Expense,费用,
Expense Account,费用科目,
Expense Claim,费用报销,
Expense Head,总支出,
Expenses Included In Asset Valuation,包含在资产评估价中的费用科目,
Expenses Included In Valuation,计入库存评估价的费用科目,
Expired,已过期,
Expiry,有效期,
Expiry Date,到期时间,
Expiry Duration (in days),到期时间（天）,
Exploded Items,爆炸物品,
Exponential Smoothing Forecasting,指数平滑预测,
External Work History,外部就职经历,
FIFO,先进先出,
FIFO Queue vs Qty After Transaction Comparison,先进先出队列与交易后数量对比,
"FIFO Stock Queue (qty, rate)",先进先出库存队列（数量，单价）,
Failed,失败,
Failure Date,失败日期,
Failure Description,故障描述,
Family Background,家庭背景,
Fax,传真,
Feedback,反馈,
Feedback By,反馈者,
Fees,费用,
Fetch Customers,获取客户,
Fetch Timesheet in Sales Invoice,在销售发票中获取工时表,
Fetch Value From,取值来源,
Fetch items based on Default Supplier.,根据默认供应商获取项目。,
Field,字段,
Field Mapping,场图,
Field Name,字段名称,
Field in Bank Transaction,银行交易中的字段,
Fieldname,字段名,
Fields,字段,
Fields will be copied over only at time of creation.,字段将仅在创建时复制。,
Fieldtype,字段类型,
File to Rename,文件重命名,
Filter Duration (Months),筛选时间（月）,
Filter by Reference Date,按参考日期筛选,
Filter on Invoice,按发票筛选,
Filter on Payment,按付款筛选,
Filters,过滤器,
Final Product,最终产品,
Finance Book,账簿,
Finance Book Detail,账簿信息,
Finance Book Id,账簿ID,
Finance Books,账簿,
Financial Ratios,财务比率,
Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,财务报表将使用总账分录生成（若未按顺序过账所有年度的期间结算凭证，需启用）,
Finished Good,成品,
Finished Good BOM,产成品物料清单,
Finished Good Item,产成品物料,
Finished Good Item Quantity,产成品物料数量,
Finished Good Qty,产成品数量,
Finished Good Quantity ,产成品数量,
Finished Good UOM,产成品计量单位,
Finished Goods,成品,
Finished Goods Based Operating Cost,基于产成品的运营成本,
Finished Goods Item,产成品物料,
Finished Goods Reference,产成品参考,
Finished Goods Warehouse,成品仓库,
Finished Goods based Operating Cost,基于产成品的运营成本,
First Email,第一封邮件,
First Name,名,
First Responded On,首次回复时间,
First Response Due,首次响应截止,
First Response Time,第一次响应时间,
First Response Time for Issues,问题的第一响应时间,
First Response Time for Opportunity,机会的第一响应时间,
Fiscal Year,财务年度,
Fiscal Year Company,公司财务年度,
Fixed,固定,
Fixed Asset,固定资产,
Fixed Asset Account,固定资产科目,
Fixed Asset Defaults,固定资产默认值,
Fixed Asset Register,固定资产登记册,
Fixed Deposit Number,定期存款编号,
Fixed Rate,固定利率,
Fixed Time,固定时间,
Fleet Manager,车队经理,
Floor,楼层,
Floor Name,楼层名称,
Folio no.,对开本页码.,
Follow Calendar Months,跟随日历月,
For Buying,待采购,
For Company,对公司,
For Job Card,作业卡,
For Operation,工序,
For Price List,价格清单,
For Production,生产,
For Selling,出售,
For Warehouse,仓库,
For dunning fee and interest,催收费及利息,
"For e.g. 2012, 2012-13",对例如2012，2012-13,
For how much spent = 1 Loyalty Point,花费多少= 1忠诚点,
For individual supplier,单个供应商,
For reference,供参考,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes",为方便客户，这些代码可以在打印格式(如费用清单和销售出货单)中使用,
Foreign Trade Details,外贸详细,
Formula Based Criteria,公式条件,
Forum Posts,论坛帖子,
Forum URL,论坛URL,
Frappe Support,Frappe支持,
Free Item,免费物品,
Free Item Rate,赠品单价,
Freeze Stocks Older Than (Days),冻结大于（天）的库存,
Frequency,频率,
Frequency To Collect Progress,采集进度信息的频率,
Frequency of Depreciation (Months),折旧率（月）,
Friday,星期五,
From,从,
From BOM,来自物料清单,
From Company,源公司,
From Corrective Job Card,来自纠正作业卡,
From Currency,源货币,
From Customer,源客户,
From Date,起始日期,
From Delivery Date,发货日期起,
From Doctype,来源单据类型,
From Employee,来自员工,
From Folio No,来自对开本No.,
From Invoice Date,从费用清单日期,
From Lead,来自潜在客户,
From No,来自No,
From Opportunity,来自商机,
From Package No.,起始包号,
From Payment Date,付款日期起,
From Prospect,来自潜在客户,
From Range,从范围,
From Reference Date,参考日期起,
From Shareholder,来自股东,
From Template,来自模板,
From Time,起始时间,
From Time ,起始时间,
From Value,起始值,
From Voucher Detail No,起始凭证明细编号,
From Voucher No,起始凭证编号,
From Voucher Type,起始凭证类型,
From Warehouse,源仓库,
Frozen,已冻结,
Fuel Type,燃料类型,
Fuel UOM,燃油计量单位,
Fulfilled,达到,
Fulfillment User,履行用户,
Fulfilment Deadline,履行截止日期,
Fulfilment Details,履行细节,
Fulfilment Status,履行状态,
Fulfilment Terms,履行条款,
Fulfilment Terms and Conditions,履行条款和条件,
Full Name,全名,
Full and Final Statement,全款结清声明,
Fully Billed,完全开票,
Fully Completed,全部完成,
Fully Delivered,完全交付,
Fully Depreciated,已提足折旧,
GL Entry,总账分录,
GL Entry Processing Status,总账分录处理状态,
GL reposting index,总账重过账索引,
GS1,GS1标准,
GTIN,全球贸易项目代码,
Gain/Loss,收益/损失,
Gain/Loss Account on Asset Disposal,资产处置收益/损失科目,
Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,外币账户累计损益。本币或外币余额为零的账户,
Gain/Loss already booked,损益已登记,
Gain/Loss from Revaluation,重估损益,
Gender,性别,
General,总的,
General Ledger,总帐,
General Settings,常规设置,
General and Payment Ledger Comparison,总账与付款账对比,
General and Payment Ledger mismatch,总账与付款账不一致,
Generate Invoice At,生成发票时间,
Generate New Invoices Past Due Date,生成过期的新发票,
Generate Schedule,生成工时单,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",生成要发货物料的装箱单，包括包号，内容和重量。,
Generated,已生成,
Get Advances Paid,获取已付预付款,
Get Advances Received,获取已收预付款,
Get Allocations,获取分配,
Get Current Stock,获取当前库存,
Get Entries,获取条目,
Get Finished Goods for Manufacture,获取待生产产成品,
Get Item Locations,获取物品位置,
Get Items,获取物料,
Get Items From,从...获取物料,
Get Items From Purchase Receipts,从采购收货单获取物料,
Get Items from Open Material Requests,从未完成物料申请获取物料,
Get Latest Query,获取最新查询,
Get Material Request,获取物料需求,
Get Outstanding Invoices,获取未付费用清单,
Get Outstanding Orders,获取未清订单,
Get Raw Materials Cost from Consumption Entry,从消耗分录获取原材料成本,
Get Raw Materials for Purchase,获取待采购原材料,
Get Raw Materials for Transfer,获取待调拨原材料,
Get Sales Orders,获取销售订单,
Get Scrap Items,获取废品物料,
Get Started Sections,入门部分,
Get Sub Assembly Items,获取子装配件,
Gift Card,礼物卡,
Give free item for every N quantity,每满N数量赠送赠品,
Global Defaults,全局默认值,
Goal,目标,
Goods,货物,
Grace Period,宽限期,
Graduate,研究生,
Grand Total,总计,
Grand Total (Company Currency),总计（公司货币）,
Grant Commission,授予佣金,
Green,绿,
Greeting Message,问候语,
Greeting Subtitle,问候字幕,
Greeting Title,问候标题,
Greetings Section,问候部分,
Gross Margin,毛利,
Gross Margin %,毛利率％,
Gross Profit,毛利,
Gross Purchase Amount,总采购金额,
Gross Weight,毛重,
Gross Weight UOM,毛重计量单位,
Gross and Net Profit Report,毛利润和净利润报告,
Group Same Items,合并相同物料,
Group same items,合并相同物料,
