Days,روزها,
Days Until Due,روز تا زمان تحقق,
Days before the current subscription period,چند روز قبل از دوره اشتراک فعلی,
Deal Owner,صاحب معامله,
Debit,بدهی,
Debit Amount,مقدار بدهی,
Debit Amount in Account Currency,مقدار بدهی در حساب ارز,
Debit Amount in Transaction Currency,مبلغ بدهی به ارز تراکنش,
Debit Note,بدهی توجه داشته باشید,
Debit Note Issued,بدهی توجه صادر,
Debit To,بدهی به,
Debit in Company Currency,بدهی شرکت در ارز,
Debit to,بدهی به,
Deduct,کسر کردن,
Deductee Details,جزئیات کسر شده,
Deductions or Loss,کسر یا از دست دادن,
Default,پیش فرض,
Default Account,به طور پیش فرض حساب,
Default Accounts,حسابهای پیش فرض,
Default Advance Account,حساب پیش فرض پیش فرض,
Default Advance Paid Account,حساب پیش فرض پیش پرداخت,
Default Advance Received Account,پیش فرض پیش فرض حساب دریافت شده,
Default BOM,به طور پیش فرض BOM,
Default Bank Account,به طور پیش فرض حساب بانکی,
Default Billing Rate,به طور پیش فرض نرخ صدور صورت حساب,
Default Buying Cost Center,به طور پیش فرض مرکز هزینه خرید,
Default Buying Price List,به طور پیش فرض لیست قیمت خرید,
Default Buying Terms,شرایط خرید پیش فرض,
Default Cash Account,به طور پیش فرض حساب های نقدی,
Default Common Code,کد مشترک پیش فرض,
Default Company,به طور پیش فرض شرکت,
Default Company Bank Account,حساب بانکی پیش فرض شرکت,
Default Cost Center,مرکز هزینه به طور پیش فرض,
Default Cost of Goods Sold Account,به طور پیش فرض هزینه از حساب کالاهای فروخته شده,
Default Costing Rate,به طور پیش فرض هزینه یابی نرخ,
Default Currency,به طور پیش فرض ارز,
Default Customer Group,گروه مشتری پیش فرض,
Default Deferred Expense Account,پیش فرض حساب هزینه معوق,
Default Deferred Revenue Account,پیش فرض حساب درآمد معوق,
Default Dimension,ابعاد پیش فرض,
Default Discount Account,حساب تخفیف پیش فرض,
Default Distance Unit,واحد پیش فرض فاصله,
Default Expense Account,حساب پیش فرض هزینه,
Default Finance Book,پیش فرض کتاب مالی,
Default Finished Goods Warehouse,به طور پیش فرض به پایان رسید کالا انبار,
Default Holiday List,پیش فرض لیست تعطیلات,
Default In-Transit Warehouse,انبار پیش فرض در حمل و نقل,
Default Income Account,حساب پیش فرض درآمد,
Default Inventory Account,حساب پرسشنامه به طور پیش فرض,
Default Item Group,به طور پیش فرض مورد گروه,
Default Item Manufacturer,تولید کننده موارد پیش فرض,
Default Letter Head,پیش فرض سر نامه,
Default Manufacturer Part No,قطعه سازنده پیش فرض شماره,
Default Material Request Type,به طور پیش فرض نوع درخواست پاسخ به,
Default Payable Account,به طور پیش فرض پرداختنی حساب,
Default Payment Discount Account,حساب تخفیف پیش‌فرض پرداخت,
Default Payment Request Message,به طور پیش فرض درخواست پرداخت پیام,
Default Payment Terms Template,قالب پرداخت پیش فرض,
Default Price List,به طور پیش فرض لیست قیمت,
Default Priority,اولویت پیش فرض,
Default Provisional Account,حساب موقت پیش فرض,
Default Purchase Unit of Measure,واحد خرید پیش فرض اندازه گیری,
Default Quotation Validity Days,روز معتبر نقل قول,
Default Receivable Account,به طور پیش فرض دریافتنی حساب,
Default Sales Unit of Measure,واحد پیش فروش واحد اندازه گیری,
Default Scrap Warehouse,انبار ضایعات پیش فرض,
Default Selling Cost Center,مرکز هزینه پیش فرض فروش,
Default Selling Terms,شرایط فروش پیش فرض,
Default Service Level Agreement,توافق نامه سطح سرویس پیش فرض,
Default Source Warehouse,به طور پیش فرض منبع انبار,
Default Stock UOM,به طور پیش فرض بورس UOM,
Default Supplier,به طور پیش فرض تامین کننده,
Default Supplier Group,گروه پیشفرض شرکت,
Default Target Warehouse,به طور پیش فرض هدف انبار,
Default Territory,منطقه پیش فرض,
Default Unit of Measure,واحد اندازه گیری پیش فرض,
Default Valuation Method,روش های ارزش گذاری پیش فرض,
Default Value,مقدار پیش فرض,
Default Warehouse,به طور پیش فرض انبار,
Default Warehouse for Sales Return,انبار پیش فرض برای بازگشت فروش,
Default Warehouses for Production,انبارهای پیش فرض برای تولید,
Default Work In Progress Warehouse,پیش فرض کار در انبار پیشرفت,
Default Workstation,به طور پیش فرض ایستگاه کاری,
Default account will be automatically updated in POS Invoice when this mode is selected.,در صورت انتخاب این حالت، حساب پیش فرض به طور خودکار در صورتحساب اعتباری به روز می شود.,
Default settings for your stock-related transactions,تنظیمات پیش‌فرض برای تراکنش‌های مربوط به موجودی شما,
Default: 10 mins,پیش فرض: 10 دقیقه,
Defaults,پیش فرض,
Deferred Accounting,حسابداری معوق,
Deferred Accounting Defaults,پیش‌فرض‌های حسابداری معوق,
Deferred Accounting Settings,تنظیمات حسابداری معوق,
Deferred Expense,هزینه معوق,
Deferred Expense Account,حساب هزینه معوق,
Deferred Revenue,درآمد معوق,
Deferred Revenue Account,حساب درآمد معوق,
Deferred Revenue and Expense,درآمد و هزینه معوق,
Delay between Delivery Stops,تاخیر بین ایستگاه تحویل,
Delayed Item Report,گزارش مورد تأخیر,
Delayed Order Report,گزارش سفارش تأخیر,
Delayed Tasks Summary,خلاصه وظایف تاخیری,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,حذف ورودی های حسابداری و دفتر کل موجودی در حذف تراکنش,
Delete Cancelled Ledger Entries,ورودی های لغو شده در دفتر کل را حذف کنید,
Delete Leads and Addresses,سرنخ ها و آدرس ها را حذف کنید,
Delete Transactions,حذف تراکنش ها,
Delimiter options,گزینه های جداکننده,
Delivered,تحویل,
Delivered By Supplier,تحویل داده شده توسط کننده,
Delivered Items To Be Billed,آیتم ها تحویل داده شده به صورتحساب می شود,
Delivered Qty,تحویل تعداد,
Delivered by Supplier (Drop Ship),تحویل داده شده توسط کننده (قطره کشتی),
Delivery,تحویل,
Delivery Date,تاریخ تحویل,
Delivery Details,جزئیات تحویل,
Delivery Manager,مدیر تحویل,
Delivery Note,رسید,
Delivery Note Item,تحویل توجه داشته باشید مورد,
Delivery Note No,تحویل توجه داشته باشید هیچ,
Delivery Note Packed Item,کالای بسته بندی شده یادداشت تحویل,
Delivery Note Trends,روند تحویل توجه داشته باشید,
Delivery Settings,تنظیمات تحویل,
Delivery Status,تحویل وضعیت,
Delivery Stop,توقف تحویل,
Delivery Stops,توقف تحویل,
Delivery To,تحویل به,
Delivery Trip,سفر تحویل,
Delivery User,کاربر تحویل,
Delivery Warehouse,انبار تحویل,
Delivery to,تحویل به,
Demo Company,شرکت دمو,
Department,بخش,
Departure Time,زمان خروج,
Dependant SLE Voucher Detail No,شماره جزئیات کوپن SLE وابسته,
Dependencies,وابستگی ها,
Dependent Task,وظیفه وابسته,
Dependent Tasks,وظایف وابسته,
Depends on Tasks,بستگی به وظایف,
Deposit,سپرده,
Depreciate based on daily pro-rata,استهلاک بر اساس تناسب روزانه,
Depreciate based on shifts,استهلاک بر اساس نوبت,
Depreciation,استهلاک,
Depreciation Amount,مقدار استهلاک,
Depreciation Details,جزئیات استهلاک,
Depreciation Entry,ورود استهلاک,
Depreciation Entry Posting Status,وضعیت ثبت استهلاک,
Depreciation Expense Account,حساب استهلاک هزینه,
Depreciation Method,روش استهلاک,
Depreciation Options,گزینه های تخفیف,
Depreciation Posting Date,تاریخ ارسال استهلاک,
Depreciation Schedule,برنامه استهلاک,
Depreciation Schedule View,مشاهده برنامه زمانبندی استهلاک,
Description,شرح,
Description of Content,شرح مطالب,
Designation,تعیین,
Desk User,کاربر میز,
Detailed Reason,دلیل تفصیلی,
Details,جزئیات,
Determine Address Tax Category From,طبقه بندی مالیات آدرس را تعیین کنید,
Diesel,دیزل,
Difference,تفاوت,
Difference (Dr - Cr),تفاوت (دکتر - کروم),
Difference Account,حساب تفاوت,
Difference Amount,مقدار تفاوت,
Difference Amount (Company Currency),تفاوت در مقدار (شرکت ارز),
Difference Posting Date,تفاوت تاریخ ارسال,
Dimension Defaults,پیش فرض ابعاد,
Dimension Details,جزئیات ابعاد,
Dimension Filter Help,راهنمای فیلتر ابعاد,
Dimension Name,نام ابعاد,
Dimension-wise Accounts Balance Report,گزارش تراز حسابها از نظر ابعاد,
Dimensions,ابعاد,
Direct Expense,هزینه مستقیم,
Direct Income,درآمد مستقیم,
Disable,از کار انداختن,
Disable Capacity Planning,برنامه ریزی ظرفیت را غیرفعال کنید,
Disable In Words,غیر فعال کردن در کلمات,
Disable Last Purchase Rate,نرخ آخرین خرید را غیرفعال کنید,
Disable Rounded Total,غیر فعال کردن گرد مجموع,
Disable Serial No And Batch Selector,غیرفعال کردن سریال No And Batch Selector,
Disabled,غیر فعال,
Disables auto-fetching of existing quantity,واکشی خودکار مقدار موجود را غیرفعال می کند,
Disassemble,مجزا کردن (دیس اسمبل),
Disbursed,پرداخت شده,
Discount,تخفیف,
Discount (%) on Price List Rate with Margin,تخفیف (٪) در لیست قیمت نرخ با حاشیه,
Discount Account,حساب تخفیف,
Discount Amount,مقدار تخفیف,
Discount Date,تاریخ تخفیف,
Discount Percentage,درصد تخفیف,
Discount Settings,تنظیمات تخفیف,
Discount Type,نوع تخفیف,
Discount Validity,اعتبار تخفیف,
Discount Validity Based On,اعتبار تخفیف بر اساس,
Discount and Margin,تخفیف و حاشیه,
Discount on Other Item,تخفیف در مورد دیگر,
Discount on Price List Rate (%),تخفیف در لیست قیمت نرخ (٪),
Discounted Amount,مبلغ با تخفیف,
Discounted Invoice,تخفیف فاکتور,
Discounts,تخفیف,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on",تخفیف هایی که در محدوده های متوالی اعمال می شوند مانند خرید 1 دریافت 1، خرید 2 دریافت 2، خرید 3 دریافت 3 و غیره,
Discrepancy between General and Payment Ledger,اختلاف بین دفتر کل و دفتر پرداخت,
Dislikes,دوست ندارد,
Dispatch Address,آدرس اعزام,
Dispatch Address Name,نام آدرس اعزام,
Dispatch Information,اطلاعات ارسالی,
Dispatch Notification Attachment,پیوست اعلان اعلان,
Dispatch Notification Template,قالب اعلان ارسال,
Dispatch Settings,تنظیمات ارسال,
Disposal Date,تاریخ دفع,
Distance,فاصله,
Distance UOM,فاصله UOM,
Distance from left edge,فاصله از لبه سمت چپ,
Distance from top edge,فاصله از لبه بالا,
Distinct Item and Warehouse,کالا و انبار متمایز,
Distinct unit of an Item,واحد مجزا از یک آیتم,
Distribute Additional Costs Based On ,توزیع هزینه های اضافی بر اساس,
Distribute Charges Based On,توزیع اتهامات بر اساس,
Distribute Manually,توزیع دستی,
Distribution Name,نام توزیع,
Divorced,طلاق,
Do Not Contact,آیا تماس با نه,
Do Not Explode,گسترده نکنید,
Do Not Update Serial / Batch on Creation of Auto Bundle,عدم به‌روزرسانی سریال / دسته هنگام ایجاد باندل خودکار,
Do Not Use Batch-wise Valuation,عدم استفاده از ارزیابی دسته‌ای,
Do not show any symbol like $ etc next to currencies.,را نشان نمی مانند هر نماد $ و غیره در کنار ارزهای.,
Do not update variants on save,نسخه های مختلف را در ذخیره نکنید,
DocField,DocField,
DocType,DocType,
Doctype,DOCTYPE,
Document Name,نام سند,
Document Type,نوع سند,
Document Type ,نوع سند,
Documents,اسناد,
Domain,دامنه,
Don't Reserve Sales Order Qty on Sales Return,تعداد سفارش فروش را در بازگشت فروش رزرو نکنید,
Don't Send Emails,ایمیل ارسال نکنید,
Done,انجام شده,
Dont Recompute tax,مالیات را دوباره محاسبه نکنید,
Doors,درب,
Double Declining Balance,دو موجودی نزولی,
Download Required Materials,دانلود مطالب مورد نیاز,
Download Template,دانلود الگو,
Downtime,خرابی,
Downtime Analysis,تحلیل زمان خرابی,
Downtime Entry,ورود به حالت خاموش,
Downtime Reason,زمان خرابی,
Draft,پیش نویس,
Driver,راننده,
Driver Address,آدرس راننده,
Driver Email,ایمیل درایور,
Driver Name,نام راننده,
Driver licence class,کلاس گواهینامه رانندگی,
Driving License Categories,دسته بندی مجوز رانندگی,
Driving License Category,رده مجوز رانندگی,
Drop Ship,قطره کشتی,
Due Date,تاریخ,
Due Date Based On,تاریخ بر اساس تاریخ,
Dunning,دونینگ,
Dunning Amount,مقدار Dunning,
Dunning Amount (Company Currency),مقدار Dunning (ارز شرکت),
Dunning Fee,هزینه Dunning,
Dunning Letter,نامه Dunning,
Dunning Letter Text,متن نامه Dunning,
Dunning Level,سطح دانینگ,
Dunning Type,نوع Dunning,
Duration,مدت زمان,
Duration (Days),مدت زمان (روزها),
Dynamic Condition,شروط متغیر,
EAN,EAN,
ERPNext Integrations,ادغام ERPNext,
ERPNext User ID,شناسه کاربر ERPNext,
Each Transaction,هر تراکنش,
Edit Posting Date and Time,ویرایش های ارسال و ویرایش تاریخ و زمان,
Education,آموزش و پرورش,
Educational Qualification,صلاحیت تحصیلی,
Electric,برقی,
Electricity Cost,هزینه برق,
Electricity down,برق کم است,
Electronic Invoice Register,ثبت فاکتور الکترونیکی,
Email,پست الکترونیک,
Email Account,حساب کاربری ایمیل,
Email Address,آدرس ایمیل,
Email Campaign,کمپین ایمیل,
Email Campaign For ,کمپین ایمیل برای,
Email Details,جزئیات ایمیل,
Email Digest,ایمیل خلاصه,
Email Digest Recipient,دریافت کننده خلاصه ایمیل,
Email Digest Settings,ایمیل تنظیمات خلاصه,
Email Group,ایمیل گروه,
Email Id,آدرس ایمیل,
Email Sent,ایمیل ارسال,
Email Settings,تنظیمات ایمیل,
Email Template,قالب ایمیل,
Email sent to,ایمیل ارسال شده به,
Emergency Contact,تماس اضطراری,
Emergency Contact Name,نام تماس اضطراری,
Emergency Phone,تلفن اضطراری,
Employee,کارمند,
Employee ,کارمند,
Employee Advance,پیشرفت کارمند,
Employee Billing Summary,خلاصه صورتحساب کارمندان,
Employee Detail,جزئیات کارمند,
Employee Education,آموزش و پرورش کارمند,
Employee External Work History,کارمند خارجی سابقه کار,
Employee Group,گروه کارمندان,
Employee Group Table,جدول گروه کارمندان,
Employee Internal Work History,کارمند داخلی سابقه کار,
Employee Name,نام کارمند,
Employee Number,شماره کارمند,
Employee User Id,شناسه کاربر کارمند,
Enable Appointment Scheduling,برنامه ریزی قرار ملاقات را فعال کنید,
Enable Auto Email,ایمیل خودکار را فعال کنید,
Enable Automatic Party Matching,تنظیم خودکار طرف را فعال کنید,
Enable Capital Work in Progress Accounting,فعال کردن سرمایه در حسابداری پیشرفت,
Enable Common Party Accounting,حسابداری طرف مشترک را فعال کنید,
Enable Deferred Expense,فعال کردن هزینه معوق,
Enable Deferred Revenue,درآمد معوق را فعال کنید,
Enable Discount Accounting for Selling,فعال کردن حسابداری تخفیف برای فروش,
Enable European Access,دسترسی اروپا را فعال کنید,
Enable Fuzzy Matching,Fuzzy Matching را فعال کنید,
Enable Perpetual Inventory,فعال کردن موجودی دائمی,
Enable Provisional Accounting For Non Stock Items,فعال کردن حسابداری موقت برای آیتم‌ها غیر موجودی,
Enable Stock Reservation,فعال کردن رزرو موجودی,
Enable YouTube Tracking,پیگیری YouTube را فعال کنید,
Enable it if users want to consider rejected materials to dispatch.,اگر کاربران می خواهند مواد رد شده را برای ارسال در نظر بگیرند، آن را فعال کنید.,
Enabled,فعال,
Enabling this ensures each Purchase Invoice has a unique value in Supplier Invoice No. field within a particular fiscal year,فعال‌سازی این گزینه تضمین می‌کند که هر فاکتور خرید دارای مقدار یکتایی در فیلد شماره فاکتور تأمین‌کننده در یک سال مالی مشخص باشد,
Enabling this option will allow you to record - <br><br> 1. Advances Received in a <b>Liability Account</b> instead of the <b>Asset Account</b><br><br>2. Advances Paid in an <b>Asset Account</b> instead of the <b> Liability Account</b>,فعال کردن این گزینه به شما امکان می دهد ثبت کنید - <br><br> 1. پیش پرداخت های دریافت شده در <b>حساب بدهی</b> به جای <b>حساب دارایی</b><br><br>2. پیش پرداخت های پرداخت شده در <b>حساب دارایی</b> به جای <b> حساب بدهی</b>,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,فعال کردن این امکان ایجاد صورتحساب‌های چند ارزی را در برابر حساب یک طرف به واحد پول شرکت فراهم می‌کند,
Encashment Date,Encashment عضویت,
End Date,تاریخ پایان,
End Time,پایان زمان,
End date of current invoice's period,تاریخ پایان دوره صورتحساب فعلی,
End of Life,پایان زندگی,
End of the current subscription period,پایان دوره اشتراک فعلی,
Enough Parts to Build,قطعات اندازه کافی برای ساخت,
Ensure Delivery Based on Produced Serial No,اطمینان از تحویل بر اساس شماره سریال تولید شده,
Enter name of campaign if source of enquiry is campaign,نام کمپین را وارد کنید اگر منبع تحقیق مبارزات انتخاباتی است,
Entity,نهاد,
Entity Type,نوع سازمان,
Entry Type,نوع ورودی,
Equity,انصاف,
Equity/Liability Account,حساب سهام و مسئولیت,
Error,خطا,
Error Description,شرح خطا,
Error Log,ورود به خطا,
Error Message,پیغام خطا,
Errors Notification,اعلان خطاها,
Estimated Arrival,زمان تقریبی رسیدن به مقصد,
Estimated Cost,هزینه تخمین زده شده,
Estimated Time and Cost,برآورد زمان و هزینه,
Evaluation Period,دوره ارزیابی,
Event,رویداد,
Example URL,URL مثال,
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.",به عنوان مثال: ABCD. #####. اگر مجموعه ای تنظیم شده است و Batch No در معاملات ذکر شده است، سپس شماره بلاک اتوماتیک بر اساس این سری ایجاد می شود. اگر همیشه می خواهید بطور صریح بیتی را برای این آیتم ذکر کنید، این را خالی بگذارید. توجه: این تنظیم اولویت بیش از Prefix سری نامگذاری در تنظیمات سهام است.,
Exception Budget Approver Role,استثنا بودجه تأیید کننده نقش,
Excessive machine set up time,زمان تنظیم بیش از حد دستگاه,
Exchange Gain / Loss Account,تبادل به دست آوردن / از دست دادن حساب,
Exchange Gain Or Loss,سود یا ضرر مبادله,
Exchange Gain/Loss,تبادل کاهش / افزایش,
Exchange Rate,مظنهء ارز,
Exchange Rate Revaluation,نرخ ارز مبادله,
Exchange Rate Revaluation Account,حساب ارزیابی تغییر نرخ ارز,
Exchange Rate Revaluation Settings,تنظیمات تجدید ارزیابی نرخ ارز,
Excise Entry,مالیات غیر مستقیم ورود,
Excise Page Number,مالیات کالاهای داخلی صفحه شماره,
Excluded DocTypes,DocType های حذف شده,
Existing Company,شرکت موجود,
Existing Company ,موجود شرکت,
Exit Interview Held On,مصاحبه خارج شد,
Expected Amount,مقدار مورد انتظار,
Expected Closing Date,تاریخ بسته شدن پیش بینی شده,
Expected Delivery Date,انتظار می رود تاریخ تحویل,
Expected End Date,انتظار می رود تاریخ پایان,
Expected Hrs,ساعت انتظار,
Expected Start Date,انتظار می رود تاریخ شروع,
Expected Time (in hours),زمان مورد انتظار (در ساعت),
Expected Time Required (In Mins),زمان مورد نیاز مورد انتظار (به دقیقه),
Expected Value After Useful Life,مقدار مورد انتظار پس از زندگی مفید,
Expense,هزینه,
Expense Account,حساب هزینه,
Expense Claim,ادعای هزینه,
Expense Head,سر هزینه,
Expenses Included In Asset Valuation,هزینه های موجود در ارزش گذاری دارایی,
Expenses Included In Valuation,هزینه های موجود در ارزش گذاری,
Expired,تمام شده,
Expiry,انقضا,
Expiry Date,تاریخ انقضا,
Expiry Duration (in days),مدت زمان انقضا (در روز),
Exploded Items,موارد منفجر شده,
Exponential Smoothing Forecasting,پیش بینی صاف کردن نمایی,
External Work History,سابقه کار خارجی,
FIFO,FIFO,
FIFO Queue vs Qty After Transaction Comparison,صف FIFO در مقابل تعداد پس از مقایسه تراکنش,
"FIFO Stock Queue (qty, rate)",صف موجودی FIFO (تعداد، نرخ),
Failed,شکست خورد,
Failure Date,تاریخ خرابی,
Failure Description,شرح شکست,
Family Background,سابقه خانواده,
Fax,فکس,
Feedback,باز خورد,
Feedback By,بازخورد توسط,
Fees,هزینه,
Fetch Customers,مشتریان را واکشی کنید,
Fetch Value From,واکشی ارزش از,
Fetch items based on Default Supplier.,موارد را براساس Default Supplier واکشی کنید.,
Field,رشته,
Field Mapping,نقشه برداری درست,
Field Name,نام درست,
Field in Bank Transaction,زمینه در معاملات بانکی,
Fieldname,Fieldname,
Fields,زمینه,
Fields will be copied over only at time of creation.,زمینه ها تنها در زمان ایجاد ایجاد می شوند.,
Fieldtype,Fieldtype,
File to Rename,فایل برای تغییر نام,
Filter Duration (Months),مدت زمان فیلتر (ماه ها),
Filter by Reference Date,فیلتر بر اساس تاریخ مرجع,
Filter on Invoice,فیلتر روی فاکتور,
Filter on Payment,فیلتر در پرداخت,
Filters,فیلترها,
Final Product,محصول نهایی,
Finance Book,کتاب مالی,
Finance Book Detail,جزئیات مالی امور مالی,
Finance Book Id,شناسه مالی کتاب,
Finance Books,کتاب های مالی,
Financial Ratios,نسبت های مالی,
Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,گزارش‌های مالی با استفاده از اسناد ثبت دفتر کل ایجاد می‌شوند (اگر کوپن پایان دوره برای همه سال‌ها به‌طور متوالی پست نشده باشد یا مفقود شده باشد، باید فعال شود),
Finished Good,به خوبی تمام شد,
Finished Good BOM,BOM کالای تمام شده,
Finished Good Item,آیتم کالای تمام شده,
Finished Good Item Quantity,تعداد آیتم کالای تمام شده,
Finished Good Qty,مقدار کالای تمام شده,
Finished Good Quantity ,مقدار کالای تمام شده,
Finished Good UOM,UOM خوب به پایان رسید,
Finished Goods,محصولات تمام شده,
Finished Goods Based Operating Cost,هزینه عملیاتی بر اساس کالاهای تمام شده,
Finished Goods Item,آیتم کالاهای تمام شده,
Finished Goods Reference,مرجع کالاهای تمام شده,
Finished Goods Warehouse,انبار کالاهای نهایی,
Finished Goods based Operating Cost,هزینه عملیاتی بر اساس کالاهای تمام شده,
First Email,اولین ایمیل,
First Name,نام,
First Responded On,اول پاسخ در,
First Response Due,اولین پاسخ به علت,
First Response Time,زمان پاسخ اول,
First Response Time for Issues,اولین زمان پاسخ به مسائل,
First Response Time for Opportunity,زمان پاسخ اول برای فرصت,
Fiscal Year,سال مالی,
Fiscal Year Company,شرکت سال مالی,
Fixed,درست شد,
Fixed Asset,دارائی های ثابت,
Fixed Asset Account,حساب دارایی ثابت,
Fixed Asset Defaults,پیش فرض دارایی های ثابت,
Fixed Asset Register,ثبت نام دارایی های ثابت,
Fixed Deposit Number,شماره واریز ثابت,
Fixed Rate,نرخ ثابت,
Fixed Time,زمان ثابت,
Fleet Manager,ناوگان مدیر,
Floor,سالن,
Floor Name,نام سالن,
Folio no.,برگه شماره,
Follow Calendar Months,ماههای تقویم را دنبال کنید,
For Buying,برای خرید,
For Company,برای شرکت,
For Job Card,برای کارت کار,
For Operation,برای عملیات,
For Price List,برای اطلاع از قیمت,
For Production,برای تولید,
For Selling,برای فروش,
For Warehouse,ذخیره سازی,
For dunning fee and interest,برای هزینه و سود,
"For e.g. 2012, 2012-13",برای مثال 2012، 2012-13,
For how much spent = 1 Loyalty Point,برای چه مقدار صرف = 1 نقطه وفاداری,
For individual supplier,عرضه کننده منحصر به فرد,
For reference,برای مرجع,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes",برای راحتی مشتریان، این کدها می توان در فرمت چاپ مانند فاکتورها و تحویل یادداشت استفاده می شود,
Foreign Trade Details,جزییات تجارت خارجی,
Formula Based Criteria,معیارهای مبتنی بر فرمول,
Forum Posts,پست های انجمن,
Forum URL,آدرس انجمن,
Frappe Support,پشتیبانی Frappe,
Free Item,مورد رایگان,
Free Item Rate,نرخ آیتم رایگان,
Freeze Stocks Older Than (Days),مسدود کردن سهام قدیمی تر از (روزها),
Frequency,فرکانس,
Frequency To Collect Progress,فرکانس برای جمع آوری پیشرفت,
Frequency of Depreciation (Months),فرکانس استهلاک (ماه),
Friday,جمعه,
From,از,
From BOM,از BOM,
From Company,از شرکت,
From Corrective Job Card,از کارت کار اصلاحی,
From Currency,از ارز,
From Customer,از مشتری,
From Date,از تاریخ,
From Delivery Date,از تاریخ تحویل,
From Doctype,از Doctype,
From Employee,از کارمند,
From Folio No,از Folio No,
From Invoice Date,از تاریخ فاکتور,
From Lead,از سرب,
From No,از شماره,
From Opportunity,از فرصت,
From Package No.,از شماره بسته بندی,
From Payment Date,از تاریخ پرداخت,
From Range,از محدوده,
From Reference Date,از تاریخ مرجع,
From Shareholder,از سهامدار,
From Template,از الگوی,
From Time,از زمان,
From Time ,از زمان,
From Value,از ارزش,
From Voucher Detail No,از جزئیات کوپن شماره,
From Voucher No,از کوپن شماره,
From Voucher Type,از نوع کوپن,
From Warehouse,از انبار,
Frozen,یخ زده,
Fuel Type,نوع سوخت,
Fuel UOM,UOM سوخت,
Fulfilled,تکمیل شده,
Fulfillment User,کاربر اجرای,
Fulfilment Deadline,آخرین مهلت تحویل,
Fulfilment Details,جزئیات تکمیل,
Fulfilment Status,وضعیت تحقق,
Fulfilment Terms,شرایط تکمیل,
Fulfilment Terms and Conditions,شرایط و ضوابط اجرایی,
Full Name,نام و نام خانوادگی,
Full and Final Statement,صورت کامل و نهایی,
Fully Billed,به طور کامل صورتحساب,
Fully Completed,طور کامل تکمیل شده,
Fully Delivered,به طور کامل تحویل,
Fully Depreciated,به طور کامل مستهلک,
GL Entry,GL ورود,
GL Entry Processing Status,وضعیت پردازش ثبت دفتر کل,
GL reposting index,فهرست ارسال مجدد دفتر کل,
Gain/Loss,به دست آوردن / از دست دادن,
Gain/Loss Account on Asset Disposal,حساب کاهش / افزایش در دفع دارایی,
Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency,سود/زیان انباشته شده در حساب ارزی. حساب‌هایی با موجودی «0» به ارز پایه یا حساب,
Gain/Loss already booked,سود/باخت قبلا رزرو شده است,
Gain/Loss from Revaluation,سود/زیان ناشی از تجدید ارزیابی,
Gender,جنس,
General,عمومی,
General Ledger,لجر عمومی,
General Settings,تنظیمات عمومی,
General and Payment Ledger Comparison,مقایسه دفتر کل مرکزی و پرداخت,
General and Payment Ledger mismatch,عدم تطابق دفتر کل و دفتر پرداخت,
Generate Invoice At,ایجاد فاکتور در,
Generate New Invoices Past Due Date,تاریخ سررسید فاکتورهای جدید تولید کنید,
Generate Schedule,تولید برنامه,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",تولید بسته بندی ورقه برای بسته تحویل داده می شود. مورد استفاده به اطلاع تعداد بسته، محتویات بسته و وزن آن است.,
Generated,تولید شده,
Get Advances Paid,دریافت پیشرفت پرداخت,
Get Advances Received,دریافت پیشرفت های دریافتی,
Get Allocations,تخصیص ها را دریافت کنید,
Get Current Stock,دریافت سهام کنونی,
Get Entries,دریافت مقالات,
Get Finished Goods for Manufacture,دریافت کالاهای تمام شده برای تولید,
Get Item Locations,مکان مکان را دریافت کنید,
Get Items,گرفتن اقلام,
Get Items From,گرفتن اقلام از,
Get Items From Purchase Receipts,گرفتن اقلام از دریافت خرید,
Get Items from Open Material Requests,گرفتن اقلام از درخواست های باز مواد,
Get Latest Query,دریافت آخرین درخواست,
Get Material Request,دریافت درخواست مواد,
Get Outstanding Invoices,دریافت فاکتورها برجسته,
Get Outstanding Orders,دریافت سفارش‌های معوق,
Get Raw Materials Cost from Consumption Entry,دریافت هزینه مواد اولیه از ثبت مصرف,
Get Raw Materials for Purchase,دریافت مواد اولیه برای خرید,
Get Raw Materials for Transfer,دریافت مواد اولیه برای انتقال,
Get Sales Orders,دریافت سفارشات فروش,
Get Scrap Items,آیتم‌های ضایعات را دریافت کنید,
Get Started Sections,بخش های شروع کنید,
Get Sub Assembly Items,دریافت آیتم‌های زیر مونتاژ,
Gift Card,کارت هدیه,
Give free item for every N quantity,برای هر N مقدار آیتم رایگان بدهید,
Global Defaults,به طور پیش فرض جهانی,
Goal,هدف,
Goods,کالاها,
Grace Period,مهلت,
Graduate,فارغ التحصیل,
Grand Total,بزرگ ها,
