Confirmation Date,potvrda Datum,
Connections,Veze,
Consider Entire Party Ledger Amount,Uzmi u obzir cjelokupni iznos Knjigovodstvenog Registra Stranke,
Consider Minimum Order Qty,Uzmi u obzir Minimalnu Količinu Naloga,
Consider Rejected Warehouses,Uzmi u obzir Odbijena Skladišta,
Consider Tax or Charge for,Razmislite poreza ili pristojbi za,
Considered In Paid Amount,Uzmi u obzir Uplaćeni Iznos,
Consolidate Sales Order Items,Objedini Artikle Prodajnog Naloga,
Consolidate Sub Assembly Items,Objedini Artikle Podsklopa,
Consolidated,Konsolidovano,
Consolidated Credit Note,Konsolidovana kreditna napomena,
Consolidated Financial Statement,Konsolidovana finansijska izjava,
Consolidated Sales Invoice,Konsolidovana faktura prodaje,
Consultant,Konsultant,
Consumable Cost,potrošni cost,
Consumed,Consumed,
Consumed Asset Total Value,Ukupna vrijednost Potrošene Imovine,
Consumed Assets,Potrošena Imovina,
Consumed Items,Potrošeni predmeti,
Consumed Qty,Potrošeno Kol,
Consumed Quantity,Potrošena Količina,
Consumed Stock Items,Potrošeni Artikli Zaliha,
Consumed Stock Total Value,Ukupna Vrijednost Potrošenih Zaliha,
Contact,Kontakt,
Contact Desc,Kontakt ukratko,
Contact Email,Kontakt email,
Contact HTML,Kontakt HTML,
Contact Info,Kontakt Informacije,
Contact Information,Kontakt informacije,
Contact List,Lista kontakata,
Contact Mobile,Mobilni Broj Kontakta,
Contact Mobile No,Kontak GSM,
Contact Name,Kontakt ime,
Contact No.,Kontakt broj,
Contact Person,Kontakt osoba,
Contacts,Kontakti,
Content,Sadržaj,
Content Type,Vrsta sadržaja,
Contra Entry,Contra Entry,
Contract,Ugovor,
Contract Details,Detalji ugovora,
Contract End Date,Ugovor Datum završetka,
Contract Fulfilment Checklist,Kontrolna lista Ispunjavanja ugovora,
Contract Period,Period ugovora,
Contract Template,Template Template,
Contract Template Fulfilment Terms,Uslovi ispunjavanja obrasca ugovora,
Contract Template Help,Pomoć za Šablon Ugovora,
Contract Terms,Uslovi ugovora,
Contract Terms and Conditions,Uslovi i uslovi ugovora,
Contribution (%),Doprinos (%),
Contribution to Net Total,Doprinos neto Ukupno,
Control Action,Kontrolna akcija,
Control Historical Stock Transactions,Kontroliši Prijašnje Transakcije Zaliha,
Conversion Factor,Konverzijski faktor,
Conversion Rate,Stopa konverzije,
Convert Item Description to Clean HTML in Transactions,Pretvori Opis Artikla u čisti HTML u Transakcijama,
Converted,Pretvoreno,
Copied From,kopira iz,
Copy Fields to Variant,Kopiraj polja na varijantu,
Corrective,Korektiv,
Corrective Action,Korektivna akcija,
Corrective Operation,Korektivna Operacija,
Corrective Operation Cost,Troškovi Korektivne Operacije,
Corrective/Preventive,Korektivni / preventivni,
Cost,Troškovi,
Cost Center,Troška,
Cost Center Allocation,Dodjela Centra Troškova,
Cost Center Allocation Percentage,Procenat Alokacije Centra Troškova,
Cost Center Allocation Percentages,Procenti Alokacije Centara Troškova,
Cost Center Name,Troška Name,
Cost Center Number,Broj troškovnog centra,
Cost Configuration,Konfiguracija Troškova,
Cost Per Unit,Trošak po Jedinici,
Cost of Goods Sold,Troškovi prodane robe,
Cost of Poor Quality Report,Izvještaj o Troškovima Lošeg Kvaliteta,
Cost to Company (CTC),Totalni Godišnji Troškovi (CTC),
Costing,Koštanje,
Costing Amount,Costing Iznos,
Costing Details,Detalji Obračuna Troškova,
Costing Rate,Costing Rate,
Costing and Billing,Cijena i naplata,
Count,Brojanje,
Country,Zemlja,
Country of Origin,Zemlja porijekla,
Coupon Code,Kupon kod,
Coupon Code Based,Na osnovu koda kupona,
Coupon Description,Opis kupona,
Coupon Name,Naziv kupona,
Coupon Type,Vrsta kupona,
Create Chart Of Accounts Based On,Napravite Kontni plan na osnovu,
Create Grouped Asset,Kreiraj Grupiranu Imovinu,
Create Job Card based on Batch Size,Kreiraj Radni Nalog na osnovu veličine Šarže,
Create Ledger Entries for Change Amount,Kreiraj Unose u Registar za Kusur,
Create Missing Party,Napravite Missing Party,
Create Receiver List,Kreiraj listu primalaca,
Create User,Kreiranje korisnika,
Create User Permission,Kreirajte dozvolu korisnika,
Create a new composite asset,Kreiraj novu složenu imovinu,
Create in Draft Status,Kreiraj u Statusu Nacrta,
Create missing customer or supplier.,Kreirajte nestalog klijenta ili dobavljača.,
Creation Document No,Stvaranje dokumenata nema,
Credit,Kredit,
Credit Amount,Iznos kredita,
Credit Amount in Account Currency,Iznos kredita u računu valuta,
Credit Amount in Transaction Currency,Kreditni Iznos u Valuti Transakcije,
Credit Card Entry,Credit Card Entry,
Credit Days,Kreditne Dani,
Credit Limit,Kreditni limit,
Credit Limit Settings,Postavke Kreditnog Ograničenja,
Credit Limit and Payment Terms,Kreditni limit i uslovi plaćanja,
Credit Limits,Kreditni limiti,
Credit Months,Kreditni meseci,
Credit Note,Kreditne Napomena,
Credit Note Issued,Kreditne Napomena Zadani,
"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.","Kreditna Faktura će ažurirati svoj nepodmireni iznos, čak i ako je navedeno 'Povrat Naspram'.",
Credit To,Kreditne Da,
Credit in Company Currency,Credit Company valuta,
Criteria,Kriterijumi,
Criteria Formula,Kriterijum Formula,
Criteria Name,Ime kriterijuma,
Criteria Setup,Postavljanje kriterijuma,
Criteria Weight,Kriterij Težina,
Cross Listing of Item in multiple groups,Cross Oglas tačke u više grupa,
Cumulative Transaction Threshold,Kumulativni prag transakcije,
Currency,Valuta,
Currency Exchange,Mjenjačnica,
Currency Exchange Settings,Postavke razmjene valuta,
Currency Exchange Settings Details,Detalji Postavki Razmjene Valuta,
Currency Exchange Settings Result,Rezultat Postavki Razmjene Valuta,
Currency and Price List,Valuta i cjenik,
Current Address,Trenutna adresa,
Current Address Is,Trenutni Adresa je,
Current Amount,Trenutni iznos,
Current Asset,Trenutna Imovina,
Current Asset Value,Trenutna vrednost aktive,
Current BOM,Trenutni BOM,
Current Exchange Rate,Tekući kurs,
Current Index,Trenutni Index,
Current Invoice End Date,Trenutni datum završetka računa,
Current Invoice Start Date,Trenutni datum početka fakture,
Current Level,Trenutni Nivo,
Current Liability,Tekuće Obaveza,
Current Node,Trenutni Čvor,
Current Qty,Trenutno Količina,
Current Serial / Batch Bundle,Trenutni Serijski / Šarža Paket,
Current Serial No,Trenutni serijski br,
Current State,Trenutna drzava,
Current Stock,Trenutni Stock,
Current Time,Trenutno vrijeme,
Current Valuation Rate,Trenutno Vrednovanje Rate,
Custodian,Skrbnik,
Custody,Starateljstvo,
Custom,Prilagođeno,
Custom HTML,Custom HTML,
Custom Remarks,Prilagođene napomene,
Custom delimiters,Prilagođeni Razdjelnici,
Custom?,Prilagođena?,
Customer,Kupci,
Customer ,Klijent,
Customer / Item / Item Group,Klijent / Artikal / Artikal Grupa,
Customer / Lead Address,Kupac / Adresa Lead-a,
Customer Acquisition and Loyalty,Stjecanje kupaca i lojalnost,
Customer Address,Kupac Adresa,
Customer Code,Kupac Šifra,
Customer Contact,Kontakt kupca,
Customer Contact Email,Email kontakta kupca,
Customer Credit Balance,Customer Credit Balance,
Customer Credit Limit,Limit za klijenta,
Customer Defaults,Standard Postavke Klijenta,
Customer Details,Korisnički podaci,
Customer Feedback,Ocjena Kupca,
Customer Group,Vrsta djelatnosti Kupaca,
Customer Group Item,Artikal Grupa Klijenta,
Customer Group Name,Naziv vrste djelatnosti Kupca,
Customer Groups,Customer grupe,
Customer Item,Artikal Klijenta,
Customer Items,Customer Predmeti,
Customer Ledger Summary,Sažetak knjige klijenta,
Customer Mobile No,Mobilni broj kupca,
Customer Name,Naziv kupca,
Customer Naming By,Kupac Imenovanje By,
Customer PO Details,Kupac PO Detalji,
Customer POS id,Korisnički POS id,
Customer Portal Users,Korisnici Portala za Korisnike,
Customer Primary Address,Primarna adresa klijenta,
Customer Primary Contact,Primarni kontakt klijenta,
Customer Provided,Kupac,
Customer Territory,Teritorija kupaca,
Customer Type,Tip kupca,
Customer Warehouse (Optional),Customer Warehouse (Opcionalno),
Customer or Item,Kupac ili stavka,
Customer's Item Code,Kupca Stavka Šifra,
Customer's Purchase Order,Narudžbenica kupca,
Customer's Purchase Order Date,Kupca narudžbenice Datum,
Customer's Purchase Order No,Kupca Narudžbenica br,
Customer-wise Item Price,Kupcima prilagođena cijena,
Customers,Kupci,
Customers Without Any Sales Transactions,Kupci bez prodajnih transakcija,
Customerwise Discount,Customerwise Popust,
Customs Tariff Number,Carinski tarifni broj,
DT-,DT-,
DUNN-.MM.-.YY.-,DUNN-.MM .-. YY.-,
Daily,Svakodnevno,
Daily Time to send,Dnevno vrijeme za slanje,
Daily Timesheet Summary,Dnevni Timesheet Pregled,
Dashboard,Nadzorna Tabla,
Data Import Configuration,Konfiguracija uvoza podataka,
Date,Datum,
Date ,Datum,
Date Of Retirement,Datum odlaska u mirovinu,
Date Settings,Datum Postavke,
Date of Birth,Datum rođenja,
Date of Commencement,Datum početka,
Date of Establishment,Datum uspostavljanja,
Date of Incorporation,Datum osnivanja,
Date of Issue,Datum izdavanja,
Date of Joining,Datum pristupa,
Dates,Datumi,
Day,dan,
Day Of Week,Dan u nedelji,
Day of Week,Dan Tjedan,
Day to Send,Dan za slanje,
Day(s) after invoice date,Dan (a) nakon datuma fakture,
Day(s) after the end of the invoice month,Dan (i) nakon završetka meseca fakture,
Days,Dani,
Days Until Due,Dani do dospijeća,
Days before the current subscription period,Dana prije trenutnog perioda pretplate,
DeLinked,Odspojen,
Deal Owner,Odgovorni,
Debit,Zaduženje,
Debit Amount,Debit Iznos,
Debit Amount in Account Currency,Debit Iznos u računu valuta,
Debit Amount in Transaction Currency,Debit Iznos u Valuti Transakcije,
Debit Note,Rashodi - napomena,
Debit Note Issued,Debit Napomena Zadani,
"Debit Note will update it's own outstanding amount, even if 'Return Against' is specified.","Debit Faktura će ažurirati svoj nepodmireni iznos, čak i ako je navedeno 'Povrat Naspram'.",
Debit To,Rashodi za,
Debit in Company Currency,Debit u Company valuta,
Debit to,Na teret,
Debit-Credit Mismatch,Debit-Kredit je neusklađeno,
Debit-Credit mismatch,Debit-Kredit je neusklađeno,
Deduct,Odbiti,
Deductee Details,Detalji o odbitku,
Deductions or Loss,Smanjenja ili gubitak,
Default,Podrazumjevano,
Default Account,Podrazumjevani konto,
Default Accounts,Zadani računi,
Default Advance Account,Standard Račun Predujma,
Default Advance Paid Account,Standard Račun za Predujam Plaćanje,
Default Advance Received Account,Standard Račun za Predujam Plaćanje,
Default BOM,Zadani BOM,
Default Bank Account,Zadani bankovni račun,
Default Billing Rate,Uobičajeno Billing Rate,
Default Buying Cost Center,Zadani trošak kupnje,
Default Buying Price List,Zadani cjenik kupnje,
Default Buying Terms,Uvjeti kupnje,
Default Cash Account,Zadani novčani račun,
Default Common Code,Standard Zajednički Kod,
Default Company,Zadana tvrtka,
Default Company Bank Account,Bankovni račun kompanije,
Default Cost Center,Standard Cost Center,
Default Cost of Goods Sold Account,Uobičajeno Nabavna vrednost prodate robe računa,
Default Costing Rate,Uobičajeno Costing Rate,
Default Currency,Zadana valuta,
Default Customer Group,Zadana grupa korisnika,
Default Deferred Expense Account,Podrazumevani odloženi račun za troškove,
Default Deferred Revenue Account,Podrazumevani odloženi porezni račun,
Default Dimension,Podrazumevana dimenzija,
Default Discount Account,Standard Račun za Popust,
Default Distance Unit,Podrazumevana jedinica udaljenosti,
Default Expense Account,Zadani račun rashoda,
Default Finance Book,Osnovna finansijska knjiga,
Default Finished Goods Warehouse,Uobičajeno Gotovi proizvodi skladište,
Default Holiday List,Uobičajeno Holiday List,
Default In-Transit Warehouse,Standard Transportno Skladište,
Default Income Account,Zadani račun prihoda,
Default Inventory Account,Uobičajeno zaliha računa,
Default Item Group,Zadana grupa proizvoda,
Default Item Manufacturer,Zadani proizvođač predmeta,
Default Letter Head,Uobičajeno Letter Head,
Default Manufacturer Part No,Zadani broj dijela proizvođača,
Default Material Request Type,Uobičajeno materijala Upit Tip,
Default Operating Cost Account,Standard Račun Operativnih Troškova,
Default Payable Account,Uobičajeno računa se plaća,
Default Payment Discount Account,Standard Račun Popusta,
Default Payment Request Message,Uobičajeno plaćanje poruka zahtjeva,
Default Payment Terms Template,Podrazumevani obrazac za plaćanje,
Default Price List,Zadani cjenik,
Default Priority,Default Priority,
Default Provisional Account,Standard Privremeni Račun,
Default Purchase Unit of Measure,Podrazumevana jedinica kupovine mjere,
Default Quotation Validity Days,Uobičajeni dani valute kvotiranja,
Default Receivable Account,Uobičajeno Potraživanja račun,
Default Sales Unit of Measure,Podrazumevana jedinica prodaje mjere,
Default Scrap Warehouse,Uobičajeno Scrap Warehouse,
Default Selling Cost Center,Zadani trošak prodaje,
Default Selling Terms,Uobičajeni prodajni uslovi,
Default Service Level Agreement,Standardni ugovor o nivou usluge,
Default Source Warehouse,Zadano izvorno skladište,
Default Stock UOM,Zadana kataloška mjerna jedinica,
Default Supplier,Glavni dobavljač,
Default Supplier Group,Podrazumevana grupa dobavljača,
Default Target Warehouse,Centralno skladište,
Default Territory,Zadani teritorij,
Default Unit of Measure,Zadana mjerna jedinica,
Default Valuation Method,Zadana metoda vrednovanja,
Default Value,Zadana vrijednost,
Default Warehouse,Glavno skladište,
Default Warehouse for Sales Return,Zadani magacin za povratak prodaje,
Default Warehouses for Production,Zadane Skladišta za proizvodnju,
Default Work In Progress Warehouse,Uobičajeno Work in Progress Skladište,
Default Workstation,Uobičajeno Workstation,
Default account will be automatically updated in POS Invoice when this mode is selected.,Podrazumevani nalog će se automatski ažurirati u POS računu kada je izabran ovaj režim.,
Default settings for your stock-related transactions,Standard postavke za vaše transakcije vezane za zalihe,
Default: 10 mins,Zadano: 10 min,
Defaults,Zadani,
Deferred Accounting,Odloženo Knjigovodstvo,
Deferred Accounting Defaults,Standard Odloženog Knjigovodstva,
Deferred Accounting Settings,Postavke odgođenog računovodstva,
Deferred Expense,Odloženi troškovi,
Deferred Expense Account,Odloženi račun za troškove,
Deferred Revenue,Odloženi prihodi,
Deferred Revenue Account,Odgođeni račun za prihode,
Deferred Revenue and Expense,Odgođeni Prihodi i Rashodi,
Delay between Delivery Stops,Kašnjenje između prekida isporuke,
Delayed Item Report,Izvještaj o odloženom predmetu,
Delayed Order Report,Izveštaj o odloženom nalogu,
Delayed Tasks Summary,Sažetak Odgođenih Zadataka,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,Izbriši unose Knjigovodstva i Registra Zaliha pri brisanju Transakcije,
Delete Bins,Izbriši iz Smeća,
Delete Cancelled Ledger Entries,Izbrišite poništene unose iz Registra,
Delete Leads and Addresses,Izriši Potencijalne Klijente i Adrese,
Delete Transactions,Izbriši Transakcije,
Delimiter options,Opcije Razdjelnika,
Delivered,Isporučeno,
Delivered By Supplier,Isporučuje dobavljač,
Delivered Items To Be Billed,Isporučeni proizvodi za naplatiti,
Delivered Qty,Isporučena količina,
Delivered by Supplier (Drop Ship),Isporučuje Dobavljač (Drop Ship),
Delivery,Isporuka,
Delivery Date,Datum isporuke,
Delivery Details,Detalji isporuke,
Delivery Manager,Upravitelj Dostave,
Delivery Note,Otpremnica,
Delivery Note Item,Stavka otpremnice,
Delivery Note No,Otpremnica br,
Delivery Note Packed Item,Paket Artikal Dostavnice,
Delivery Note Trends,Trendovi otpremnica,
Delivery Settings,Postavke isporuke,
Delivery Status,Status isporuke,
Delivery Stop,Dostava Stop,
Delivery Stops,Dostava je prestala,
Delivery To,Dostava za,
Delivery Trip,Dostava putovanja,
Delivery User,Korisnik Dostave,
Delivery Warehouse,Isporuka Skladište,
Delivery to,Dostava do,
Demo Company,Demo Kompanija,
Department,Odjel,
Departure Time,Vrijeme odlaska,
Dependant SLE Voucher Detail No,Zavisni SLE Verifikat Broj,
Dependencies,Zavisnosti,
Dependent Task,Zavisna Task,
Dependent Tasks,Zavisni zadaci,
Depends on Tasks,Ovisi o Zadaci,
Deposit,Depozit,
Depreciate based on daily pro-rata,Amortizacija na osnovu dnevnih proporcija,
Depreciate based on shifts,Amortizacija na osnovu Smjena,
Depreciation,Amortizacija,
Depreciation Amount,Amortizacija Iznos,
Depreciation Details,Detalji Amortizacije,
Depreciation Entry,Amortizacija Entry,
Depreciation Entry Posting Status,Status Knjiženja Unosa Amortizacije,
Depreciation Expense Account,Troškovi amortizacije računa,
Depreciation Method,Način Amortizacija,
Depreciation Options,Opcije amortizacije,
Depreciation Posting Date,Datum knjiženja amortizacije,
Depreciation Schedule,Amortizacija Raspored,
Depreciation Schedule View,Pregled Rasporeda Amortizacije,
Description,Opis,
Description of Content,Opis Sadržaja,
Designation,Oznaka,
Desk User,Korisnik Radne Površine,
Detailed Reason,Detaljan razlog,
Details,Detalji,
Determine Address Tax Category From,Odredite kategoriju adrese poreza od,
Diesel,dizel,
Difference,Razlika,
Difference (Dr - Cr),Razlika ( dr. - Cr ),
Difference Account,Konto razlike,
Difference Amount,Razlika Iznos,
Difference Amount (Company Currency),Razlika Iznos (Company Valuta),
Difference Posting Date,Datum Knjiženja Razlike,
Dimension Defaults,Zadane dimenzije,
Dimension Details,Detalji Dimenzije,
Dimension Filter Help,Pomoć Filter Dimenzije,
Dimension Name,Ime dimenzije,
Dimension-wise Accounts Balance Report,Izvještaj o stanju računa po dimenzijama,
Dimensions,Dimenzije,
Direct Expense,Direktni Troškak,
Direct Income,Direktni prihodi,
Disable,Ugasiti,
Disable Capacity Planning,Onemogući planiranje kapaciteta,
Disable In Words,Onemogućena u Words,
Disable Last Purchase Rate,Onemogući posljednju Kupovnu Cijenu,
Disable Rounded Total,Ugasiti zaokruženi iznos,
Disable Serial No And Batch Selector,Onemogući Serijski i Šaržni Odabirač,
Disable auto setting Grand Total to default Payment Mode,Onemogući automatsko postavljanje ukupnog iznosa za standard način plaćanja,
Disabled,Ugašeno,
Disables auto-fetching of existing quantity,Onemogućuje automatsko preuzimanje postojeće količine,
Disassemble,Rastavi,
Disbursed,Isplaceno,
Discount,Popust,
Discount (%) on Price List Rate with Margin,Popust (%) na Cjenovnik objekta sa margina,
Discount Account,Račun Popusta,
Discount Amount,Iznos rabata,
Discount Date,Datum Popusta,
Discount Percentage,Postotak rabata,
Discount Settings,Postavke Popusta,
Discount Type,Tip popusta,
Discount Validity,Valjanost Popusta,
Discount Validity Based On,Valjanost Popusta na osnovu,
Discount and Margin,Popust i Margin,
Discount on Other Item,Popust na drugi artikl,
Discount on Price List Rate (%),Popust na cijenu List stopa (%),
Discounted Amount,Iznos Popusta,
Discounted Invoice,Račun s popustom,
Discounts,Popusti,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on","Popusti koji se primjenjuju u uzastopnim rasponima kao što je kupiš1 dobiješ 1, kupiš 2 dobiješ 2, kupiš 3 dobiješ 3 i tako dalje",
Discrepancy between General and Payment Ledger,Nesklad između Knjigovodstvenog Registra i Registra Plaćanja,
Dislikes,Ne voli,
Dispatch Address,Otpremna Adresa,
Dispatch Address Name,Naziv Otpremne Adrese,
Dispatch Information,Informacije o otpremi,
Dispatch Notification Attachment,Prilog za obavještenje o otpremi,
Dispatch Notification Template,Šablon za obavještenje o otpremi,
Dispatch Settings,Dispečerske postavke,
Disposal Date,odlaganje Datum,
Distance,Razdaljina,
Distance UOM,Udaljenost UOM,
Distance from left edge,Udaljenost od lijevog ruba,
Distance from top edge,Udaljenost od gornje ivice,
Distinct Item and Warehouse,Posebni Artikal i Skladište,
Distinct unit of an Item,Različite jedinice strane jedinice,
Distribute Additional Costs Based On ,Raspodijeli dodatne troškove na osnovu,
Distribute Charges Based On,Podijelite Optužbe na osnovu,
Distribute Manually,Raspodjeli Ručno,
Distribution Name,Naziv distribucije,
Divorced,Rastavljen,
Do Not Contact,Ne kontaktirati,
Do Not Explode,Ne Rastavljati,
Do Not Update Serial / Batch on Creation of Auto Bundle,Ne ažuriraj Serijski / Šaržu pri kreiranju Automatskog Paketa,
Do Not Use Batch-wise Valuation,Ne koristi Šaržno Vrijednovanje,
Do not show any symbol like $ etc next to currencies.,Ne pokazati nikakav simbol poput $ iza valute.,
Do not update variants on save,Ne ažurirajte varijante prilikom štednje,
DocField,Dokument Polje,
DocType,DocType,
Doctype,Vrsta dokumenta,
Document Name,Dokument Ime,
Document Type,Tip dokumenta,
Document Type ,Tip dokumenta,
Documents,Dokumenti,
Documents Processed on each trigger. Queue Size should be between 5 and 100,Dokumenti se obrađuju na svakom okidaču. Veličina Reda treba biti između 5 i 100,
Domain,Domena,
Don't Enforce Free Item Qty,Ne nameći Besplatnu Količinu Artikla,
Don't Reserve Sales Order Qty on Sales Return,Ne rezerviši Količinu Prodajnog Naloga na povratu Prodaje,
Don't Send Emails,Ne šalji e-poštu,
Done,Gotovo,
Dont Recompute tax,Ne obračunavaj ponovo PDV,
Doors,vrata,
Double Declining Balance,Double degresivne,
Download Required Materials,Preuzmite potrebne materijale,
Download Template,Preuzmite predložak,
Downtime,Zaustavljanje,
Downtime Analysis,Analiza zastoja,
Downtime Entry,Ulazak u stanke,
Downtime Reason,Razlog zastoja,
Draft,Draft,
Driver,Vozač,
Driver Address,Adresa vozača,
Driver Email,E-adresa vozača,
Driver Name,Ime vozača,
Driver licence class,Klasa vozačke dozvole,
Driving License Categories,Vozačke dozvole Kategorije,
Driving License Category,Kategorija vozačke dozvole,
Drop Ship,Drop Ship,
Due Date,Datum dospijeća,
Due Date Based On,Due Date Based On,
Dunning,Dunning,
Dunning Amount,Iznos za izlazak,
Dunning Amount (Company Currency),Iznos Opomene (Valuta Kompanije),
Dunning Fee,Naknada za Dunning,
Dunning Letter,Dunning Letter,
Dunning Letter Text,Dunning Letter Text,
Dunning Level,Nivo Opomene,
Dunning Type,Dunning Type,
Duration,Trajanje,
Duration (Days),Trajanje (dani),
Dynamic Condition,Dinamički Uvjet,
EAN,EAN,
ERPNext Integrations,ERPNext Integrations,
ERPNext User ID,ERPNext User ID,
Each Transaction,Svaka transakcija,
Edit Posting Date and Time,Edit knjiženja datuma i vremena,
Education,Obrazovanje,
Educational Qualification,Obrazovne kvalifikacije,
Electric,Electric,
Electricity Cost,Troškovi struje,
Electricity down,Ispala struja,
Electronic Invoice Register,Registar elektroničkih računa,
Email,Email,
Email Account,Email nalog,
Email Address,E-mail adresa,
Email Campaign,Kampanja e-pošte,
Email Campaign For ,Kampanja e-pošte za,
Email Details,Detalji e-pošte,
Email Digest,E-pošta,
Email Digest Recipient,Primatelj sažetka e-pošte,
Email Digest Settings,E-pošta Postavke,
Email Group,E-mail Group,
Email Id,Email ID,
Email Sent,E-mail poslan,
Email Settings,Postavke e-pošte,
Email Template,Email Template,
Email sent to,E-mail poslat,
Emergency Contact,Hitni kontakt,
Emergency Contact Name,Ime kontakta za hitne slučajeve,
Emergency Phone,Hitna Telefon,
Employee,Radnik,
Employee ,Radnik,
Employee Advance,Advance Employee,
Employee Billing Summary,Sažetak naplate zaposlenika,
Employee Detail,Detalji o radniku,
Employee Education,Obrazovanje zaposlenog,
Employee External Work History,Istorija rada zaposlenog izvan preduzeća,
Employee Group,Employee Group,
Employee Group Table,Tabela grupe zaposlenih,
Employee Internal Work History,Istorija rada zaposlenog u preduzeću,
Employee Name,Ime i prezime radnika,
Employee Number,Broj radnika,
Employee User Id,Korisnički ID Personala,
Enable Appointment Scheduling,Omogući zakazivanje termina,
Enable Auto Email,Omogućite automatsku e-poštu,
Enable Automatic Party Matching,Omogući Automatsko Poravnanje Stranaka,
Enable Capital Work in Progress Accounting,Omogućite kapitalni rad u računovodstvu u toku,
Enable Common Party Accounting,Omogući Zajedničko Knjigovodstvo Stranki,
Enable Deferred Expense,Omogućite odloženi trošak,
Enable Deferred Revenue,Omogućite odloženi prihod,
Enable Discount Accounting for Selling,Omogući Knjigovodstvo Prodajnog Popusta,
Enable European Access,Omogućiti evropski pristup,
Enable Fuzzy Matching,Omogući nejasno podudaranje,
Enable Health Monitor,Omogući Nadgledanje Sistema,
Enable Immutable Ledger,Omogući Nepromjenjivo Knjigovodstvo,
Enable Perpetual Inventory,Omogućiti vječni zaliha,
Enable Provisional Accounting For Non Stock Items,Omogući Privremeno Knjigovodstvo za Artikle za koje se nevode Zalihe,
Enable Stock Reservation,Omogući Rezervaciju Zaliha,
Enable YouTube Tracking,Omogućite YouTube praćenje,
Enable it if users want to consider rejected materials to dispatch.,Omogući ako korisnici žele da uzmu u obzir odbijene materijale za slanje.,
Enable this checkbox even if you want to set the zero priority,Omogući ovo polje ako želite da postavite nulti prioritet,
"Enable this option to calculate daily depreciation by considering the total number of days in the entire depreciation period, (including leap years) while using daily pro-rata based depreciation",Omogući ovu opciju za izračunavanje dnevne amortizacije uzimajući u obzir ukupan broj dana u cijelom periodu amortizacije (uključujući prijestupne godine) dok koristite dnevnu proporcionalnu amortizaciju,
Enabled,Omogućeno,
Enabling this ensures each Purchase Invoice has a unique value in Supplier Invoice No. field within a particular fiscal year,Omogućavanje ovoga osigurava da svaka Kupovna Faktura ima jedinstvenu vrijednost u polju Broj Fakture Dobavljača unutar određene fiskalne godine,
Enabling this option will allow you to record - <br><br> 1. Advances Received in a <b>Liability Account</b> instead of the <b>Asset Account</b><br><br>2. Advances Paid in an <b>Asset Account</b> instead of the <b> Liability Account</b>,Omogućavanje ove opcije omogućit će vam zapisivanje - <br><br> 1. Predujam primljen na <b>Račun Obaveza</b> umjesto na <b>Račun Imovine</b><br><br>2. Predujam uplaćen na <b>Račun Imovine</b> umjesto na <b>Račun Obaveza</b>,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,Omogućavanje će omogućiti kreiranje viševalutnih faktura naspram računa jedne stranke u valuti kompanije,
Encashment Date,Encashment Datum,
End Date,Datum završetka,
End Time,End Time,
End date of current invoice's period,Kraj datum tekućeg razdoblja dostavnice,
End of Life,Kraj života,
End of the current subscription period,Kraj trenutnog perioda pretplate,
Enough Parts to Build,Dosta dijelova za izgradnju,
Ensure Delivery Based on Produced Serial No,Osigurati isporuku zasnovanu na serijskom br,
Enter name of campaign if source of enquiry is campaign,"Unesite naziv kampanje, ako je izvor upit je kampanja",
Entity,Entitet,
Entity Type,Tip entiteta,
Entry Type,Entry Tip,
Equity,pravičnost,
Equity/Liability Account,Račun kapitala / obaveza,
Error,Pogreška,
Error Description,Opis greške,
Error Log,Error Log,
Error Message,Poruka o grešci,
Errors Notification,Obavjest o Greškama,
Estimated Arrival,Procijenjeni dolazak,
Estimated Cost,Procijenjeni troškovi,
Estimated Time and Cost,Procijenjena vremena i troškova,
Evaluation Period,Period evaluacije,
Event,Događaj,
Example URL,Primjer URL-a,
"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Primjer: ABCD.#####
Ako je serija postavljena, a serijski broj nije postavljen u transakcijama, tada će se automatski serijski broj kreirati na osnovu ove serije. Ako uvijek želite eksplicitno postaviti serijske brojeve za ovaj artikal ostavite ovo prazno.",
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.","Primer: ABCD. #####. Ako je serija postavljena i Batch No se ne pominje u transakcijama, na osnovu ove serije će se kreirati automatski broj serije. Ako uvek želite da eksplicitno navedete Batch No za ovu stavku, ostavite ovo praznim. Napomena: ovo podešavanje će imati prioritet nad Prefiksom naziva serije u postavkama zaliha.",
Exception Budget Approver Role,Izuzetna budžetska uloga odobravanja,
Excessive machine set up time,Pretjerano vrijeme postavljanja stroja,
Exchange Gain / Loss,Rezultat Deviznog Kursa,
Exchange Gain / Loss Account,Exchange dobitak / gubitak računa,
Exchange Gain Or Loss,Rezultat Deviznog Kursa,
Exchange Gain/Loss,Exchange dobitak / gubitak,
