Check if it is a hydroponic unit,Hidroponik bir ünite olup olmadığını kontrol edin,
Check if material transfer entry is not required,Malzeme transfer girişinin gerekli olup olmadığını kontrol et,
Check in (group),Check-in (grup),
Check this to disallow fractions. (for Nos),Kesirlere izin vermemek için bunu işaretleyin. (Nos için),
Checked On,Kontrol Edildi,
Checking this will round off the tax amount to the nearest integer,Bu işaretlendiğinde vergi tutarı en yakın tam sayıya yuvarlanır,
Cheque,Kontrol etmek,
Cheque Date,Çek Tarih,
Cheque Height,Çek Yükseklik,
Cheque Number,Çek Numarası,
Cheque Print Template,Çek Baskı Şablonu,
Cheque Size,Çek Boyut,
Cheque Width,Çek Genişliği,
Cheque/Reference Date,Çek / Referans Tarihi,
Cheque/Reference No,Çek/Referans No,
Cheques and Deposits Incorrectly cleared,Çekler ve Mevduatlar Hatalı Şekilde Temizlenmiş,
Child Docname,Alt Dokuman Adı,
Child Row Reference,Alt Satır Referansı,
Choose a WIP composite asset,Bir Yarı Mamul Bileşik Varlık Seçin,
City,Şehir,
Class / Percentage,Sınıf / Yüzde,
Classification of Customers by region,Bölgelere göre Müşteriler yerleşimi,
Clauses and Conditions,Şartlar ve Koşullar,
Clear Notifications,Bildirimleri Temizle,
Clear Table,Tabloyu Temizle,
Clearance Date,Gümrükleme Tarihi,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,Zip dosyası belgeye eklendikten sonra Faturaları İçe Aktar düğmesine tıklayın. İşlemeyle ilgili tüm hatalar Hata Günlüğünde gösterilir.,
Client,Müşteri,
Close Issue After Days,Sorunu Kapat (gün sonra),
Close Replied Opportunity After Days,Yanıtlanan Fırsatı Kapat (gün sonra),
Closed,Kapalı,
Closed Document,Kapalı Belge,
Closed Documents,Kapalı Belgeler,
Closing,Kapanış,
Closing Account Head,Kapanış Hesap Başkanı,
Closing Amount,Kapanış Tutarı,
Closing Balance,Kapanış Bakiyesi,
Closing Date,Kapanış Tarihi,
Closing Text,Kapanış Metni,
Code,Kod,
Code List,Kod Listesi,
Collect Progress,İlerlemeyi Topla,
Collection Factor (=1 LP),Toplama Faktörü (= 1 LP),
Collection Rules,Koleksiyon Kuralları,
Collection Tier,Koleksiyon Katmanı,
Color,Renk,
Column in Bank File,Banka Dosyasındaki Sütün,
Comments,Yorumlar,
Commission,Komisyon,
Commission Rate,Komisyon Oranı,
Commission Rate (%),Komisyon Oranı (%),
Common Code,Ortak Kod,
Communication,İletişim,
Communication Channel,İletişim Türü,
Communication Medium,Haberleşme Orta,
Communication Medium Timeslot,İletişim Orta Zaman Çizelgesi,
Communication Medium Type,İletişim Orta İpucu,
Companies,Şirketler,
Company,Şirket,
Company Account,Şirket Hesabı,
Company Address,Şirket Adresi,
Company Address Display,Şirket Adres Gösterimi,
Company Address Name,Şirket Adresi Adı,
Company Bank Account,Şirket Banka Hesabı,
Company Billing Address,Şirket Fatura Adresi,
Company Contact Person,Şirket İrtibat Kişisi,
Company Description,Şirket Tanımı,
Company Description for website homepage,web tasarımı ana Firma Açıklaması,
Company Details,Şirket Detayları,
Company Email,Şirket e-posta,
Company Logo,Şirket Logosu,
Company Name,Şirket Adı,
Company Shipping Address,Şirket Sevkiyat Adresi,
Company Tagline for website homepage,web tasarımı ana Şirket Sloganı,
Company Tax ID,Şirket Vergi Numarası,
Company registration numbers for your reference. Tax numbers etc.,Referans için şirket kayıt numaraları. vergi numaraları vb.,
Company which internal customer represents,İç müşterinin temsil ettiği şirket,
Company which internal customer represents.,İç müşterinin temsil ettiği şirket.,
Company which internal supplier represents,Dahili tedarikçinin temsil ettiği şirket,
Competitor,Rakip,
Competitor Detail,Rakip Detayları,
Competitor Name,Rakip Adı,
Competitors,Rakipler,
Complete,Tamamla,
Completed,Tamamlandı,
Completed By,Tarafından tamamlanmıştır,
Completed On,Tamamlanma Tarihi,
Completed Qty,Tamamlanan Miktar,
Completed Time,Tamamlanma Zamanı,
Completed Work Orders,Tamamlanmış İş Emri,
Completion By,Tamamlayan,
Completion Date,Bitiş Tarihi,
Completion Status,Tamamlanma Durumu,
Comprehensive Insurance,Kapsamlı Sigorta,
Computer,Bilgisayar,
Condition,Koşul,
Conditional Rule,Koşullu Kural,
Conditional Rule Examples,Koşullu Kural Örnekleri,
Conditions will be applied on all the selected items combined. ,Seçilen tüm seçeneklere birleştirilmiş yapı uygulanacaktır.,
Configuration,Yapılandırma,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,İşlemi durdurmak için eylemi yapılandırın veya aynı oran korunmazsa sadece uyarı verin.,
Confirmation Date,Onay Tarihi,
Connections,Bağlantılar,
Consider Entire Party Ledger Amount,Tüm Parti Defteri Tutarını Dikkate Alın,
Consider Minimum Order Qty,Minimum Sipariş Miktarını Dikkate al,
Consider Rejected Warehouses,Reddedilen Depoları Göz önünde bulundurun,
Consider Tax or Charge for,Vergi veya Ücret,
Considered In Paid Amount,Ödenen Tutar İçerisinde Sayılır,
Consolidate Sales Order Items,Satış Siparişi Ürünlerini Birleştir,
Consolidate Sub Assembly Items,Alt Montaj Öğelerini Birleştirin,
Consolidated,konsolide,
Consolidated Credit Note,Konsolide Alacak Dekontu,
Consolidated Financial Statement,Konsolide Finansal Tablolar,
Consolidated Sales Invoice,Konsolide Satış Faturası,
Consultant,Danışman,
Consumable Cost,Sarf Malzemesi Maliyeti,
Consumed,Tüketilen,
Consumed Asset Total Value,Tüketilen Varlık Toplam Değeri,
Consumed Assets,Tüketilen Varlıklar,
Consumed Items,Tüketilen Ürünler,
Consumed Qty,Tüketilen Miktar,
Consumed Quantity,Tüketilen Miktar,
Consumed Stock Items,Tüketilen Stok Ürünleri,
Consumed Stock Total Value,Tüketilen Stok Toplam Değeri,
Contact,Kişi,
Contact Desc,İrtibat Azalt,
Contact Email,İletişim E-Posta,
Contact HTML,İletişim HTML'si,
Contact Info,İletişim Bilgisi,
Contact Information,iletişim bilgileri,
Contact List,Kişi Listesi,
Contact Mobile,İletişim Cep No,
Contact Mobile No,İletişim Cep No,
Contact Name,Kişi Adı,
Contact No.,İletişim No,
Contact Person,İlgili Kişi,
Contacts,Kişiler,
Content,İçerik,
Content Type,İçerik Türü,
Contra Entry,Ters Kayıt,
Contract,Sözleşme,
Contract Details,Sözleşme Detayları,
Contract End Date,Sözleşme Bitiş Tarihi,
Contract Fulfilment Checklist,Sözleşme Karşılanma Kontrol Listesi,
Contract Period,Sözleşme Dönemi,
Contract Template,Sözleşme Şablonu,
Contract Template Fulfilment Terms,Sözleşme Şablonu Karşılanma Şartları,
Contract Template Help,Sözleşme Şablonu Yardımı,
Contract Terms,Sözleşme Hükümleri,
Contract Terms and Conditions,Sözleşme Şartları ve Koşulları,
Contribution (%),Katkı Payı (%),
Contribution to Net Total,Net Toplam Katkı,
Control Action,Kontrol İşlemi,
Control Historical Stock Transactions,Geçmiş Stok İşlemlerini Kontrol Et,
Conversion Factor,Katsayı,
Conversion Rate,Dönüşüm Oranı,
Convert Item Description to Clean HTML in Transactions,İşlemlerde Öğe Açıklamasını Temiz HTML'ye Dönüştür,
Converted,Dönüştürüldü,
Copied From,Şurdan Kopyalanacak,
Copy Fields to Variant,Alanları Varyanta Kopyala,
Corrective,Düzeltici,
Corrective Action,Düzeltici İşlem,
Corrective Operation,Düzeltici Faaliyet,
Corrective Operation Cost,Düzeltici Faaliyet Maliyeti,
Corrective/Preventive,Önleyici / Düzeltici,
Cost,Maliyet,
Cost Center,Maliyet Merkezi,
Cost Center Allocation,Maliyet Merkezi Tahsisi,
Cost Center Allocation Percentage,Maliyet Merkezi Dağılımı Yüzdesi,
Cost Center Allocation Percentages,Maliyet Merkezi Dağılımı Yüzdeleri,
Cost Center Name,Maliyet Merkezi Adı,
Cost Center Number,Maliyet Merkezi Numarası,
Cost Configuration,Maliyet Yapılandırması,
Cost Per Unit,Birim Başına Maliyet,
Cost of Goods Sold,Satılan Malın Maliyeti,
Cost of Poor Quality Report,Kalitesizlik Maliyeti Raporu,
Cost to Company (CTC),Şirkete Maliyeti (CTC),
Costing,Maliyetlendirme,
Costing Amount,Maliyet Tutarı,
Costing Details,Maliyet Detayları,
Costing Rate,Maliyet Oranı,
Costing and Billing,Maliyet ve Faturalandırma,
Count,Sayı,
Country,Ülke,
Country of Origin,Menşei ülke,
Coupon Code,Kupon Kodu,
Coupon Code Based,Kupon Koduna Dayalı,
Coupon Description,Kupon Açıklaması,
Coupon Name,Kupon Adı,
Coupon Type,Kupon Türü,
Create Chart Of Accounts Based On,Hesap Planını Buna Göre Oluştur,
Create Grouped Asset,Gruplandırılmış Varlık Oluştur,
Create Job Card based on Batch Size,Parti Büyüklüğüne göre İş Kartı Oluştur,
Create Ledger Entries for Change Amount,Değişiklik Tutarı için Defter Girişlerini Oluştur,
Create Missing Party,Eksik Cariyi Oluştur,
Create Receiver List,Alıcı Listesi Oluştur,
Create User,Kullanıcı Oluştur,
Create User Permission,Kullanıcı İzni Yarat,
Create a new composite asset,Yeni bir bileşik varlık oluşturun,
Create in Draft Status,Taslak Olarak Oluştur,
Create missing customer or supplier.,Eksik müşteri veya tedarikçi oluşturun.,
Creation Document No,Oluşturulan Belge Tarihi,
Credit,Alacak,
Credit Amount,Alacak Tutarı,
Credit Amount in Account Currency,Hesap Para Birimine göre Alacak Tutarı,
Credit Amount in Transaction Currency,İşlem Para Birimindeki Alacak Tutarı,
Credit Card Entry,Kredi Kartı Kaydı,
Credit Days,Alacak Günü,
Credit Limit,Kredi Limiti,
Credit Limit Settings,Kredi Limiti Ayarları,
Credit Limit and Payment Terms,Kredi Limiti ve Ödeme Vadeleri,
Credit Limits,Kredi Limitleri,
Credit Months,Alacak Ayı,
Credit Note,Alacak Dekontu,
Credit Note Issued,Alacak Dekontu Verildi,
"Credit Note will update it's own outstanding amount, even if 'Return Against' is specified.","Alacak Dekontu, ""Karşı İade"" belirtilmiş olsa bile kendi bakiye tutarını güncelleyecektir.",
Credit To,Alacak Yeri,
Credit in Company Currency,Şirket Para Biriminde Alacak,
Criteria,Kriterler,
Criteria Formula,Kriterler Formülü,
Criteria Name,Ölçütler Adı,
Criteria Setup,Ölçütler Kurulumu,
Criteria Weight,Ölçütler Ağırlık,
Cross Listing of Item in multiple groups,Öğenin birden çok grupta Çapraz Listelenmesi,
Cumulative Transaction Threshold,Kümülatif İşlem Eşiği,
Currency,Para Birimi,
Currency Exchange,Döviz Kuru,
Currency Exchange Settings,Döviz Kuru Ayarları,
Currency Exchange Settings Details,Döviz Kuru Ayarları Detayları,
Currency Exchange Settings Result,Döviz Kurları Ayarları Sonucu,
Currency and Price List,Fiyat Listesi ve Para Birimi,
Current Address,Güncel Adres,
Current Address Is,Güncel Adres mi,
Current Amount,Güncel Tutar,
Current Asset,Dönen Varlık,
Current Asset Value,Mevcut Varlık Değeri,
Current BOM,Güncel BOM,
Current Exchange Rate,Mevcut Döviz Kuru,
Current Index,Güncel Dizin,
Current Invoice End Date,Mevcut Fatura Bitiş Tarihi,
Current Invoice Start Date,Mevcut Fatura Başlangıç Tarihi,
Current Level,Mevcut Seviye,
Current Liability,Kısa Vadeli Borç,
Current Node,Mevcut Düğüm,
Current Qty,Güncel Mik,
Current Serial / Batch Bundle,Mevcut Seri / Parti Paketi,
Current Serial No,Güncel Seri No,
Current State,Mevcut Durum,
Current Stock,Güncel Stok,
Current Time,Şimdiki Zaman,
Current Valuation Rate,Güncel Değerleme Oranı,
Custodian,Bekçi,
Custody,göz altı,
Custom,Özel,
Custom HTML,Özel HTML,
Custom Remarks,Özel Açıklamalar,
Custom delimiters,Özel Ayırıcılar,
Custom?,Özel,
Customer,Müşteri,
Customer ,Müşteri,
Customer / Item / Item Group,Müşteri / Ürün / Ürün Grubu,
Customer / Lead Address,Müşteri / Aday Adresi,
Customer Acquisition and Loyalty,Müşteri Edinme ve Sadakat,
Customer Address,Müşteri Adresi,
Customer Code,Müşteri Kodu,
Customer Contact,Müşteri İrtibatı,
Customer Contact Email,Müşteri İletişim E-posta,
Customer Credit Balance,Müşteri Alacak Bakiyesi,
Customer Credit Limit,Müşteri Kredi Limiti,
Customer Defaults,Müşteri Varsayılanları,
Customer Details,Müşteri Detayları,
Customer Feedback,Müşteri Görüşleri,
Customer Group,Müşteri Grubu,
Customer Group Item,Müşteri Grubu Öğesi,
Customer Group Name,Müşteri Grup Adı,
Customer Groups,Müşteri Grupları,
Customer Item,Müşteri Ürünü,
Customer Items,Müşteri Ürünleri,
Customer Ledger Summary,Müşteri Cari Defter Özeti,
Customer Mobile No,Müşteri Mobil No,
Customer Name,Müşteri Adı,
Customer Naming By,Müşteri Adlandırma buna göre,
Customer PO Details,Müşteri Satınalma Siparişi Ayrıntıları,
Customer POS id,Müşteri POS kimliği,
Customer Portal Users,Müşteri Portalı Kullanıcıları,
Customer Primary Address,Müşteri Birincil Adres,
Customer Primary Contact,Müşteri Birincil İletişim,
Customer Provided,Müşteri Tarafından Sağlandı,
Customer Territory,müşteri bölgesi,
Customer Type,Müşteri Tipi,
Customer Warehouse (Optional),Müşteri Deposu (İsteğe bağlı),
Customer or Item,Müşteri veya Ürün,
Customer's Item Code,Müşterinin Ürün Kodu,
Customer's Purchase Order,Müşterinin Satınalma Siparişi,
Customer's Purchase Order Date,Müşterinin Satınalma Sipariş Tarihi,
Customer's Purchase Order No,Müşterinin Satınalma Sipariş Numarası,
Customer-wise Item Price,Müşteri-bilge Öğe Fiyat,
Customers,Müşteriler,
Customers Without Any Sales Transactions,Satış İşlemi olmayan Müşteriler,
Customerwise Discount,Müşteri İndirimi,
Customs Tariff Number,Gümrük Tarife No,
DT-,DT-,
DUNN-.MM.-.YY.-,DUNN-.MM .-. YY.-,
Daily,Günlük,
Daily Time to send,Günlük Gönderme Zamanı,
Daily Timesheet Summary,Günlük Zaman Çizelgesi Özeti,
Dashboard,Gösterge Paneli,
Data Import Configuration,Veri Alma Yapılandırması,
Date,Tarih,
Date ,Tarih,
Date Of Retirement,Emeklilik Tarihi,
Date Settings,Tarih Ayarları,
Date of Birth,Doğum Tarihi,
Date of Commencement,Başlama Tarihi,
Date of Establishment,Kuruluş tarihi,
Date of Incorporation,Katılım Tarihi,
Date of Issue,Veriliş Tarihi,
Date of Joining,Katılım Tarihi,
Dates,Tarihler,
Day,Gün,
Day Of Week,Haftanın günü,
Day of Week,Haftanın günü,
Day to Send,Gönderim Günü,
Day(s) after invoice date,Fatura tarihinden sonra kaç gün,
Day(s) after the end of the invoice month,Fatura ayının bitiminden sonra kaç gün,
Days,Günler,
Days Until Due,Bitişine Kalan Gün Sayısı,
Days before the current subscription period,Mevcut abonelik döneminden önceki günler,
DeLinked,Bağlantı Kesildi,
Deal Owner,Anlaşma Sahibi,
Debit,Borç,
Debit Amount,Borç Tutarı,
Debit Amount in Account Currency,Hesap Para Birimine göre Borç Tutarı,
Debit Amount in Transaction Currency,İşlem Para Birimindeki Borç Tutarı,
Debit Note,Borç Dekontu,
Debit Note Issued,Borç Dekontu Düzenlendi,
"Debit Note will update it's own outstanding amount, even if 'Return Against' is specified.","İade Faturası, ‘Karşı Fatura’ belirtilmiş olsa bile kendi açık bakiyesini güncelleyecektir.",
Debit To,Borç Yeri,
Debit in Company Currency,Şirket Para Biriminde Borç,
Debit to,Şuna borçlandır,
Debit-Credit Mismatch,Borç-Alacak Uyuşmazlığı,
Debit-Credit mismatch,Borç-Alacak uyuşmazlığı,
Deduct,Çıkar,
Deductee Details,Kesinti Ayrıntıları,
Deductions or Loss,Kesintiler veya Zarar,
Default,Varsayılan,
Default Account,Varsayılan Hesap,
Default Accounts,Varsayılan Hesaplar,
Default Advance Account,Varsayılan Avans Hesabı,
Default Advance Paid Account,Varsayılan Ödenen Avans Hesabı,
Default Advance Received Account,Varsayılan Alınan Avans Hesabı,
Default BOM,Varsayılan Ürün Ağacı,
Default Bank Account,Varsayılan Banka Hesabı,
Default Billing Rate,Varsayılan Fatura Oranı,
Default Buying Cost Center,Varsayılan Alış Maliyet Merkezi,
Default Buying Price List,Varsayılan Alış Fiyat Listesi,
Default Buying Terms,Varsayılan Alış Koşulu,
Default Cash Account,Varsayılan Kasa Hesabı,
Default Common Code,Varsayılan Ortak Kod,
Default Company,Varsayılan Firma,
Default Company Bank Account,Varsayılan Şirket Banka Hesabı,
Default Cost Center,Varsayılan Maliyet Merkezi,
Default Cost of Goods Sold Account,Ürünler Satılan Hesabı Varsayılan Maliyeti,
Default Costing Rate,Varsayılan Maliyetlendirme Oranı,
Default Currency,Varsayılan Para Birimi,
Default Customer Group,Varsayılan Müşteri Grubu,
Default Deferred Expense Account,Varsayılan Ertelenmiş Gider Hesabı,
Default Deferred Revenue Account,Varsayılan Ertelenmiş Gelir Hesabı,
Default Dimension,Varsayılan Boyut,
Default Discount Account,Varsayılan İndirim Hesabı,
Default Distance Unit,Varsayılan Mesafe Birimi,
Default Expense Account,Varsayılan Gider Hesabı,
Default Finance Book,Varsayılan Mali Defter,
Default Finished Goods Warehouse,Varsayılan Mamül Deposu,
Default Holiday List,Varsayılan Tatil Listesi,
Default In-Transit Warehouse,Varsayılan Transit Depo,
Default Income Account,Varsayılan Gelir Hesabı,
Default Inventory Account,Varsayılan Envanter Hesabı,
Default Item Group,Varsayılan Ürün Grubu,
Default Item Manufacturer,Varsayılan Öğe Üreticisi,
Default Letter Head,Varsayılan Antetli Kağıt,
Default Manufacturer Part No,Varsayılan Üretici Parça Numarası,
Default Material Request Type,Varsayılan Malzeme Talep Türü,
Default Operating Cost Account,Varsayılan Operasyon Maliyeti Hesabı,
Default Payable Account,Varsayılan Ödenecek Hesap,
Default Payment Discount Account,Varsayılan İndirim Hesabı,
Default Payment Request Message,Varsayılan Ödeme Talebi Mesajı,
Default Payment Terms Template,Varsayılan Ödeme Vadesi Şablonu,
Default Price List,Varsayılan Fiyat Listesi,
Default Priority,Varsayılan Öncelik,
Default Provisional Account,Varsayılan Geçici Hesap,
Default Purchase Unit of Measure,Varsayılan Alış Birimi,
Default Quotation Validity Days,Varsayılan Teklif Geçerlilik Günü,
Default Receivable Account,Varsayılan Alacak Hesabı,
Default Sales Unit of Measure,Varsayılan Satış Birimi,
Default Scrap Warehouse,Varsayılan Hurda Deposu,
Default Selling Cost Center,Varsayılan Satış Maliyet Merkezi,
Default Selling Terms,Varsayılan Satış Koşulu,
Default Service Level Agreement,Varsayılan Servis Seviyesi Sözleşmesi,
Default Source Warehouse,Varsayılan Kaynak Depo,
Default Stock UOM,Varsayılan Stok Ölçü Birimi,
Default Supplier,Varsayılan Tedarikçi,
Default Supplier Group,Varsayılan Tedarikçi Grubu,
Default Target Warehouse,Varsayılan Hedef Depo,
Default Territory,Varsayılan Bölge,
Default Unit of Measure,Varsayılan Ölçü Birimi,
Default Valuation Method,Varsayılan Değerleme Yöntemi,
Default Value,Varsayılan Değer,
Default Warehouse,Varsayılan Depo,
Default Warehouse for Sales Return,Satış İadesi için Varsayılan Depo,
Default Warehouses for Production,Varsayılan Üretim Depoları,
Default Work In Progress Warehouse,Varsayılan Yarı Mamül Deposu,
Default Workstation,Varsayılan İş İstasyonu,
Default account will be automatically updated in POS Invoice when this mode is selected.,"Bu mod seçildiğinde, POS Fatura&#39;da varsayılan hesap otomatik olarak güncellenecektir.",
Default settings for your stock-related transactions,Stok ile alakalı işlemlerin Varsayılan Ayarları,
Default: 10 mins,Varsayılan: 10 dakika,
Defaults,Varsayılan Değerler,
Deferred Accounting,Ertelenmiş Muhasebe,
Deferred Accounting Defaults,Ertelenmiş Muhasebe Ayarları,
Deferred Accounting Settings,Ertelenmiş Hesap Ayarları,
Deferred Expense,Ertelenmiş Gider,
Deferred Expense Account,Ertelenmiş Gider Hesabı,
Deferred Revenue,Ertelenmiş Gelir,
Deferred Revenue Account,Ertelenmiş Gelir Hesabı,
Deferred Revenue and Expense,Ertelenmiş Gelir ve Gider,
Delay between Delivery Stops,Teslimat Durakları arasındaki gecikme,
Delayed Item Report,Geciken Ürün Raporu,
Delayed Order Report,Geciken Sipariş Raporu,
Delayed Tasks Summary,Geciken Görevler Özeti,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,İşlem silinirken Muhasebe ve Stok Kayıtlarını da Sil,
Delete Bins,Kutuları Sil,
Delete Cancelled Ledger Entries,İptal Edilen Defter Girişlerini Sil,
Delete Leads and Addresses,Potansiyel Müşterileri ve Adresleri Sil,
Delete Transactions,İşlemleri Sil,
Delimiter options,Sınırlayıcı seçenekleri,
Delivered,Teslim edildi,
Delivered By Supplier,Tedarikçi Tarafından Teslim Edildi,
Delivered Items To Be Billed,Fatura Teslim Edilecek Ürünler,
Delivered Qty,Teslim Edilen Miktar,
Delivered by Supplier (Drop Ship),Tedarikçi tarafından teslim edildi (Drop Ship),
Delivery,Teslimat,
Delivery Date,Teslimat Tarihi,
Delivery Details,Teslim Bilgileri,
Delivery Manager,Sevkiyat Yöneticisi,
Delivery Note,Satış İrsaliyesi,
Delivery Note Item,İrsaliye Kalemi,
Delivery Note No,İrsaliye No,
Delivery Note Packed Item,İrsaliye Paketlenen Kalemi,
Delivery Note Trends,İrsaliye Trendleri,
Delivery Settings,Teslimat Ayarları,
Delivery Status,Teslimat Durumu,
Delivery Stop,Teslimat Durdur,
Delivery Stops,Teslimat Durakları,
Delivery To,Teslimat Yeri,
Delivery Trip,Teslimat Yolculuğu,
Delivery User,Sevkiyat Sorumlusu,
Delivery Warehouse,Teslimat Deposu,
Delivery to,Teslimat,
Demo Company,Demo Şirketi,
Department,Departman,
Departure Time,Hareket Saati,
Dependant SLE Voucher Detail No,Bağlı Stok Giriş Belgesi Detay Numarası,
Dependencies,Bağımlılıklar,
Dependent Task,Bağımlı Görev,
Dependent Tasks,Bağımlı Görevler,
Depends on Tasks,Görevlere Bağlı,
Deposit,Mevduat,
Depreciate based on daily pro-rata,Günlük Orantılı Amortisman,
Depreciate based on shifts,Vardiyalara göre amortisman,
Depreciation,Amortisman,
Depreciation Amount,Amortisman Tutarı,
Depreciation Details,Amortisman Detayları,
Depreciation Entry,Amortisman Kaydı,
Depreciation Entry Posting Status,Amortisman Girişi Gönderme Durumu,
Depreciation Expense Account,Amortisman Giderleri Hesabı,
Depreciation Method,Amortisman Yöntemi,
Depreciation Options,Amortisman Seçenekleri,
Depreciation Posting Date,Amortisman Kaydı Tarihi,
Depreciation Schedule,Amortisman Programı,
Depreciation Schedule View,Amortisman Planı,
Description,Açıklama,
Description of Content,İçerik Açıklaması,
Designation,Ünvanı,
Desk User,Sistem Kullanıcısı,
Detailed Reason,Ayrıntılı Sebep,
Details,Ayrıntılar,
Determine Address Tax Category From,Adres Vergi Kategorisini Kimden Belirle,
Diesel,Dizel,
Difference,Fark,
Difference (Dr - Cr),Fark (Dr - Cr),
Difference Account,Fark Hesabı,
Difference Amount,Farklı ayrılıklar,
Difference Amount (Company Currency),Fark Tutarı (Şirket Para Birimi),
Difference Posting Date,Fark Gönderme Tarihi,
Dimension Defaults,Boyut Varsayılanları,
Dimension Details,Boyut Detayları,
Dimension Filter Help,Boyut Filtresi Yardımı,
Dimension Name,Boyut Adı,
Dimension-wise Accounts Balance Report,Boyut bazında Hesap Bakiye Raporu,
Dimensions,Boyutlar,
Direct Expense,Doğrudan Gider,
Direct Income,Direkt Gelir,
Disable,Devre Dışı Bırak,
Disable Capacity Planning,Kapasite Planlamasını Devre Dışı Bırak,
Disable In Words,Sözler devre dışı bırak,
Disable Last Purchase Rate,Son Satınalma Oranını Devre Dışı Bırak,
Disable Rounded Total,Yuvarlanmış Toplamı Devre Dışı Bırak,
Disable Serial No And Batch Selector,Seri No ve Lot Seçiciyi Devre Dışı Bırak,
Disable auto setting Grand Total to default Payment Mode,Genel Toplamın varsayılan Ödeme Yönteminin otomatik ayarlanmasını devre dışı bırak,
Disabled,Devre dışı,
Disables auto-fetching of existing quantity,Mevcut miktarın otomatik olarak getirilmesini devre dışı bırakır,
Disassemble,Sök,
Disbursed,Önceki dönemlerde toplananlar,
Discount,İndirim,
Discount (%) on Price List Rate with Margin,Fiyat Listesindeki İndirim (%) Marjlı Oran,
Discount Account,İndirim Hesabı,
Discount Amount,İndirim Tutarı,
Discount Date,İndirim Tarihi,
Discount Percentage,İndirim Yüzdesi,
Discount Settings,İndirim Ayarları,
Discount Type,İndirim Türü,
Discount Validity,İndirim Geçerliliği,
Discount Validity Based On,İndirim Geçerliliğine Göre,
Discount and Margin,İndirim ve Kar,
Discount on Other Item,Diğer Ürünlerde İndirim,
Discount on Price List Rate (%),Fiyat Listesi Puan İndirimi (%),
Discounted Amount,İndirimli Tutar,
Discounted Invoice,İndirimli Fatura,
Discounts,İndirimler,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on","İndirimler 1 alana 1 bedava, 2 alana 2 bedava, 3 alana 3 bedava gibi sıralı aralıklarla uygulanacak",
Discrepancy between General and Payment Ledger,Genel Muhasebe Defteri ile Ödeme Defteri Arasındaki Uyuşmazlık,
Dislikes,Beğenmeme sayısı,
Dispatch Address,Sevkiyat Adresi,
Dispatch Address Name,Sevk Adresi Adı,
Dispatch Information,Sevk Bilgileri,
Dispatch Notification Attachment,Sevk Bildirimi Eki,
Dispatch Notification Template,Sevk Bildirim Şablonu,
Dispatch Settings,Sevk Ayarları,
Disposal Date,Bertaraf Tarihi,
Distance,Mesafe,
Distance UOM,Mesafe Birimi,
Distance from left edge,Sol üstte olan uzaklık,
Distance from top edge,Üst geçidin uzaklık,
Distinct Item and Warehouse,Farklı Ürün ve Depo,
Distinct unit of an Item,Bir Öğe Farklı birim,
Distribute Additional Costs Based On ,Ek Maliyetleri Şunlara Göre Dağıtın,
Distribute Charges Based On,Masrafları Şuna göre Dağıt,
Distribute Manually,Manuel olarak Dağıt,
Distribution Name,Dağıtım Adı,
Divorced,Boşanmış,
Do Not Contact,İletişime Geçmeyin!,
Do Not Explode,Detaylandırmayı Kapat,
Do Not Update Serial / Batch on Creation of Auto Bundle,Otomatik Paket Oluşturulurken Seri / Parti Güncellenesi Yapmayın,
Do Not Use Batch-wise Valuation,Toplu Değerleme Kullanma,
Do not show any symbol like $ etc next to currencies.,Para birimlerinin yanında $ vb semboller kullanmayın.,
Do not update variants on save,Kaydetme türevlerini güncelleme,
DocField,DocType Alanı,
DocType,Belge Türü,
Doctype,BelgeTipi,
Document Name,Belge Adı,
Document Type,Belge Türü,
Document Type ,Belge Türü,
Documentation,Dokümantasyon,
Documents,Belgeler,
Documents Processed on each trigger. Queue Size should be between 5 and 100,Her tetikleyicide işlenen belgeler. Kuyruk Boyutu 5 ile 100 arasında olmalıdır,
Domain,Domain,
Don't Reserve Sales Order Qty on Sales Return,Satış İadesinde Satış Siparişi Adetini Ayırmayın,
Don't Send Emails,E-Posta Gönderme,
Done,Bitti,
Dont Recompute tax,Vergiyi Yeniden Hesaplamayın,
Doors,Kapı,
Double Declining Balance,Çift Azalan Bakiye,
Download Required Materials,Gerekli Malzemeleri İndirin,
Download Template,Şablonu İndir,
Downtime,Kesinti,
Downtime Analysis,Kesinti Analizi,
Downtime Entry,Kesinti/Arıza Süresi Girişi,
Downtime Reason,Kesinti Nedeni,
Draft,Taslak,
Driver,Şoför,
Driver Address,Sürücü Adresi,
Driver Email,Sürücü E-postası,
Driver Name,Şoför Adı,
Driver licence class,Ehliyet Sınıfı,
Driving License Categories,Ehliyet Kategorileri,
Driving License Category,Ehliyet Kategorisi,
Drop Ship,Drop Ship,
Due Date,Vade Tarihi,
Due Date Based On,Vade Tarihine göre,
Dunning,İhtarname,
Dunning Amount,İhtar Tutarı,
Dunning Amount (Company Currency),Gecikme Ücreti Tutarı (Şirket Para Birimi),
Dunning Fee,İhtar Ücreti,
Dunning Letter,İhtarname,
Dunning Letter Text,İhtar Mektubu Metni,
Dunning Level,İhtar Seviyesi,
