BOM recursion: {0} cannot be child of {1},BOM递归：{0}不能是{1}的子代,
BOM recursion: {1} cannot be parent or child of {0},物料清单递归错误：{1}不能作为{0}的父项或子项,
BOM {0} does not belong to Item {1},BOM {0}不屬於項目{1},
BOM {0} must be active,BOM {0}必須是積極的,
BOM {0} must be submitted,BOM {0}必須提交,
BOMs Updated,物料清单已更新,
BOMs created successfully,物料清单创建成功,
BOMs creation failed,物料清单创建失败,
"BOMs creation has been enqueued, kindly check the status after some time",物料清单创建已加入队列，请稍后查看状态,
Backdated Stock Entry,回溯的库存输入,
Backflush Raw Materials,反冲原料,
Backflush Raw Materials Based On,倒沖原物料基於,
Backflush Raw Materials From Work-in-Progress Warehouse,从在制品库中反冲原料,
Backflush Raw Materials of Subcontract Based On,基於CRM的分包合同反向原材料,
Balance,餘額,
Balance (Dr - Cr),平衡（Dr  -  Cr）,
Balance ({0}),餘額（{0}）,
Balance In Account Currency,科目貨幣餘額,
Balance In Base Currency,平衡基礎貨幣,
Balance Qty,餘額數量,
Balance Qty (Stock),库存结存数量,
Balance Serial No,天平序列号,
Balance Sheet,資產負債表,
Balance Sheet Summary,资产负债表汇总,
Balance Stock Value,库存结存价值,
Balance Value,餘額,
Balance for Account {0} must always be {1},科目{0}的餘額必須始終為{1},
Balance must be,餘額必須,
Bank,銀行,
Bank / Cash Account,銀行／現金科目,
Bank A/C No.,銀行A/C No.,
Bank Account,銀行帳戶,
Bank Account Details,銀行科目明細,
Bank Account Info,銀行科目信息,
Bank Account No,銀行帳號,
Bank Account Subtype,银行帐户子类型,
Bank Account Type,银行账户类型,
Bank Accounts,銀行帳戶,
Bank Balance,銀行結餘,
Bank Charges,银行收费,
Bank Charges Account,银行手续费账户,
Bank Clearance,银行清算,
Bank Clearance Detail,银行清算详细信息,
Bank Clearance Summary,銀行結算摘要,
Bank Credit Balance,银行信贷余额,
Bank Details,银行明细,
Bank Draft,銀行匯票,
Bank Entry,銀行分錄,
Bank Guarantee,銀行擔保,
Bank Guarantee Number,銀行擔保編號,
Bank Guarantee Type,銀行擔保類型,
Bank Name,銀行名稱,
Bank Overdraft Account,銀行透支戶口,
Bank Reconciliation Statement,銀行對帳表,
Bank Reconciliation Tool,银行对账工具,
Bank Statement Import,银行对账单导入,
Bank Statement balance as per General Ledger,銀行對賬單餘額按總帳,
Bank Transaction,银行交易,
Bank Transaction Mapping,银行交易映射,
Bank Transaction Payments,银行交易付款,
Bank Transaction {0} Matched,银行交易{0}已匹配,
Bank Transaction {0} added as Journal Entry,银行交易{0}已添加为日记账分录,
Bank Transaction {0} added as Payment Entry,银行交易{0}已添加为付款凭证,
Bank Transaction {0} is already fully reconciled,银行交易{0}已完全对账,
Bank Transaction {0} updated,银行交易{0}已更新,
Bank account cannot be named as {0},銀行科目不能命名為{0},
Bank account {0} already exists and could not be created again,银行帐户{0}已存在，无法再次创建,
Bank accounts added,银行账户补充说,
Bank transaction creation error,银行交易创建错误,
Bank/Cash Account,银行/现金账户,
Bank/Cash Account {0} doesn't belong to company {1},银行/现金账户{0}不属于公司{1},
Banking,銀行業,
Barcode,条码,
Barcode Type,條碼類型,
Barcode {0} already used in Item {1},條碼{0}已經用在項目{1},
Barcode {0} is not a valid {1} code,條形碼{0}不是有效的{1}代碼,
Barcodes,條形碼,
Base Amount,基本金额,
Base Amount (Company Currency),基本金額（公司幣種）,
Base Change Amount (Company Currency),基地漲跌額（公司幣種）,
Base Cost Per Unit,单位基准成本,
Base Hour Rate(Company Currency),基數小時率（公司貨幣）,
Base Rate,基准汇率,
Base Tax Withholding Net Total,代扣税基准净总额,
Base Total,基准总额,
Base Total Billable Amount,基准可计费总额,
Base Total Billed Amount,基准已开票总额,
Base Total Costing Amount,基准成本总额,
Base URL,基础URL,
Based On,基于,
Based On Data ( in years ),基于数据（以年为单位）,
Based On Document,基于文件,
Based On Payment Terms,根据付款条款,
Based On Price List,根据价目表,
Based On Value,基于价值,
"Based on your HR Policy, select your leave allocation period's end date",根据人力资源政策选择假期分配周期结束日期,
"Based on your HR Policy, select your leave allocation period's start date",根据人力资源政策选择假期分配周期开始日期,
Basic Amount,基本金額,
Basic Amount (Company Currency),基本金額（公司幣種）,
Basic Rate (Company Currency),基礎匯率（公司貨幣）,
Basic Rate (as per Stock UOM),基本速率（按庫存計量單位）,
Batch,批量,
Batch Description,批次說明,
Batch Details,批次明细,
Batch Expiry Date,批次有效期,
Batch ID,批次ID,
Batch ID is mandatory,批號是必需的,
Batch Item Expiry Status,批處理項到期狀態,
Batch No,批號,
Batch No is mandatory,批次号为必填项,
Batch No {0} does not exists,批次号{0}不存在,
Batch No {0} is linked with Item {1} which has serial no. Please scan serial no instead.,批次号{0}关联的物料{1}需使用序列号，请扫描序列号,
"Batch No {0} is not present in the original {1} {2}, hence you can't return it against the {1} {2}",批次号{0}在原{1}{2}中不存在，因此不能针对{1}{2}退回,
Batch No.,批次号,
Batch Nos,批次号列表,
Batch Nos are created successfully,批次号创建成功,
Batch Not Available for Return,批次不可退回,
Batch Number Series,批號系列,
Batch Qty,批次数量,
Batch Quantity,批次数量,
Batch Size,批量大小,
Batch UOM,批量UOM,
Batch and Serial No,批次和序列号,
Batch not created for item {} since it does not have a batch series.,未为物料{}创建批次，因其无批次编号规则,
Batch {0} and Warehouse,批次{0}与仓库,
Batch {0} is not available in warehouse {1},批次{0}在仓库{1}中不可用,
Batch {0} of Item {1} has expired.,一批項目的{0} {1}已過期。,
Batch {0} of Item {1} is disabled.,項目{1}的批處理{0}已禁用。,
Batch-Wise Balance History,間歇式平衡歷史,
Batchwise Valuation,按批次计价,
Before reconciliation,調整前,
Begin On (Days),开始（天）,
Beginning of the current subscription period,当前订阅周期开始,
Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},以下订阅计划货币与交易方默认账单货币/公司货币不同：{0},
Bill Date,帳單日期,
Bill No,帳單號碼,
Bill for Rejected Quantity in Purchase Invoice,采购发票中拒收数量计费,
Bill of Materials,材料清單,
Billable Hours,可开票时间,
Billed,計費,
Billed Amount,帳單金額,
Billed Amt,已結算額,
Billed Items To Be Received,已开票待收货项,
Billed Qty,开票数量,
"Billed, Received & Returned",已开票、已收货和已退回,
Billing Address,帳單地址,
Billing Address Details,账单地址详情,
Billing Address Name,帳單地址名稱,
Billing Address does not belong to the {0},账单地址不属于{0},
Billing Amount,開票金額,
Billing City,結算城市,
Billing Country,結算國家,
Billing County,開票縣,
Billing Currency,結算貨幣,
Billing Date,结算日期,
Billing Details,結算明細,
Billing Email,帐单电邮,
Billing Hours,結算時間,
Billing Interval,計費間隔,
Billing Interval Count,計費間隔計數,
Billing Interval Count cannot be less than 1,账单间隔计数不能小于1,
Billing Interval in Subscription Plan must be Month to follow calendar months,订阅计划中的计费周期必须为月以遵循日历月份,
Billing Rate,結算利率,
Billing State,計費狀態,
Billing Status,計費狀態,
Billing Zipcode,計費郵編,
Billing currency must be equal to either default company's currency or party account currency,帳單貨幣必須等於默認公司的貨幣或科目幣種,
Bin,箱子,
Bio / Cover Letter,自傳/求職信,
Bisect Accounting Statements,会计凭证分割,
Bisect Left,左分割,
Bisect Nodes,分割节点,
Bisect Right,右分割,
Bisecting From,分割起始,
Bisecting Left ...,正在左分割...,
Bisecting Right ...,正在右分割...,
Bisecting To,分割结束,
Black,黑,
Blanket Order,總訂單,
Blanket Order Allowance (%),总括订单限额(%),
Blanket Order Item,一攬子訂單項目,
Blanket Order Rate,一攬子訂單費率,
Block Invoice,阻止發票,
Block Supplier,塊供應商,
Blog Subscriber,網誌訂閱者,
Blood Group,血型,
Blue,蓝色,
Body,身体,
Body Text,主体,
Body and Closing Text Help,正文和结束语帮助,
Bom No,物料清单编号,
Book Advance Payments as Liability option is chosen. Paid From account changed from {0} to {1}.,已选择将预付款记为负债，付款账户从{0}更改为{1},
Book Advance Payments in Separate Party Account,在单独交易方账户记录预付款,
Book Appointment,预约书,
Book Asset Depreciation Entry Automatically,自動存入資產折舊條目,
Book Deferred Entries Based On,基于的图书递延分录,
Book Deferred Entries Via Journal Entry,通过日记帐分录递延分录,
Book Tax Loss on Early Payment Discount,记录提前付款折扣的税务损失,
Book an appointment,预约登记,
Booked,預訂,
Booked Fixed Asset,預訂的固定資產,
Booking stock value across multiple accounts will make it harder to track stock and account value.,跨多个账户记录库存价值会使跟踪库存和账户价值更困难,
Books have been closed till the period ending on {0},账册已结账至{0}结束的期间,
Both,都,
Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},应付账户{0}和预付款账户{1}对公司{2}必须使用相同货币,
Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},应收账户{0}和预付款账户{1}对公司{2}必须使用相同货币,
Both Trial Period Start Date and Trial Period End Date must be set,必須設置試用期開始日期和試用期結束日期,
Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},{0}账户{1}和预付款账户{2}对公司{3}必须使用相同货币,
Branch,分支機構,
Branch Code,分行代碼,
Brand,品牌标识,
Brand Defaults,品牌默认值,
Brand Name,商標名稱,
Breakdown,展開,
Browse BOM,瀏覽BOM,
Budget,預算,
Budget Account,預算科目,
Budget Accounts,預算科目,
Budget Against,反對財政預算案,
Budget Amount,預算額,
Budget Detail,預算案詳情,
Budget Exceeded,预算超支,
Budget List,預算清單,
Budget Variance Report,預算差異報告,
Budget cannot be assigned against Group Account {0},不能指定預算給群組帳目{0},
"Budget cannot be assigned against {0}, as it's not an Income or Expense account",財政預算案不能對{0}指定的，因為它不是一個收入或支出科目,
Budgets,预算,
Build All?,全部构建？,
Build Tree,构建树形结构,
Buildable Qty,可构建数量,
Buildings,房屋,
Bulk Transaction Log,批量交易日志,
Bulk Transaction Log Detail,批量交易日志明细,
Bundle Items,组合物料,
Bundle Qty,捆绑数量,
Busy,忙,
Buy,購買,
Buyer of Goods and Services.,買家商品和服務。,
Buying,採購,
Buying & Selling Settings,采购与销售设置,
Buying Amount,購買金額,
Buying Price List,買價格表,
Buying Rate,購買率,
Buying Settings,採購設定,
Buying and Selling,采购与销售,
"Buying must be checked, if Applicable For is selected as {0}",採購必須進行檢查，如果適用於被選擇為{0},
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.",默认供应商名称按输入显示。若要通过<a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>编号规则</a>命名供应商，请选择'编号规则'选项,
By {0},到{0},
Bypass Credit Limit Check at Sales Order,不在销售订单做信用额度检查,
Bypass credit check at Sales Order,销售订单跳过信用检查,
CANCELLED,已取消,
CC,抄送,
CC To,抄送,
CODE-39,CODE-39条码,
COGS By Item Group,按物料组统计销售成本,
COGS Debit,销售成本借方,
CRM,CRM,
CRM Note,CRM备注,
CRM Settings,CRM设置,
CRM-LEAD-.YYYY.-,CRM-LEAD-.YYYY.-,
CRM-OPP-.YYYY.-,CRM-OPP-.YYYY.-,
CUST-.YYYY.-,CUST-.YYYY.-,
CWIP Account,CWIP科目,
Calculate Based On,計算的基礎上,
Calculate Depreciation,計算折舊,
Calculate Estimated Arrival Times,計算預計到達時間,
Calculate Product Bundle Price based on Child Items' Rates,根据子项单价计算产品组合价格,
Calculate daily depreciation using total days in depreciation period,按折旧期总天数计算日折旧额,
Calculated Bank Statement balance,計算的銀行對賬單餘額,
Calculations,計算,
Calendar Event,日历活动,
Calibration,校準,
Call Again,再次呼叫,
Call Connected,呼叫已连接,
Call Details,通话详情,
Call Duration in seconds,呼叫持续时间（秒）,
Call Ended,通话结束,
Call Handling Schedule,通话处理安排,
Call Log,通话记录,
Call Missed,打电话错过了,
Call Received By,接听人,
Call Receiving Device,接听设备,
Call Routing,呼叫路由,
Call Schedule Row {0}: To time slot should always be ahead of From time slot.,排程行{0}：结束时段应在开始时段之后,
Call Summary,呼叫摘要,
Call Summary Saved,保存呼叫摘要,
Call Type,通话类型,
Callback,回拨,
Campaign,競賽,
Campaign Efficiency,運動效率,
Campaign Email Schedule,Campaign电子邮件计划,
Campaign Item,活动项,
Campaign Name,活動名稱,
Campaign Naming By,活動命名由,
Campaign Schedules,活动时间表,
Can be approved by {0},可以通過{0}的批准,
Can not close Work Order. Since {0} Job Cards are in Work In Progress state.,无法关闭工单，因{0}张作业卡处于进行中状态,
"Can not filter based on Cashier, if grouped by Cashier",如果按收银员分组，则无法根据收银员进行过滤,
"Can not filter based on Child Account, if grouped by Account",若按科目分组，则无法按子科目筛选,
"Can not filter based on Customer, if grouped by Customer",如果按客户分组，则无法根据客户进行过滤,
"Can not filter based on POS Profile, if grouped by POS Profile",如果按POS配置文件分组，则无法基于POS配置文件进行过滤,
"Can not filter based on Payment Method, if grouped by Payment Method",如果按付款方式分组，则无法基于付款方式进行过滤,
"Can not filter based on Voucher No, if grouped by Voucher",是凍結的帳戶。要禁止該帳戶創建/編輯事務，你需要有指定的身份,
Can only make payment against unbilled {0},只能使支付對未付款的{0},
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',可以參考的行只有在充電類型是“在上一行量'或'前行總計”,
"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method",存在未设置计价方法的物料交易，无法修改计价方法,
Cancel,取消,
Cancel At End Of Period,在期末取消,
Cancel Material Visit {0} before cancelling this Warranty Claim,材質訪問{0}之前取消此保修索賠取消,
Cancel Material Visits {0} before cancelling this Maintenance Visit,取消取消此保養訪問之前，材質訪問{0},
Cancel Subscription,取消訂閱,
Cancel Subscription After Grace Period,宽限期后取消订阅,
Cancelation Date,取消日期,
Canceled,取消,
Cancelled,已取消,
Cannot Calculate Arrival Time as Driver Address is Missing.,由于缺少驱动程序地址，无法计算到达时间。,
Cannot Merge,无法合并,
Cannot Optimize Route as Driver Address is Missing.,由于缺少驱动程序地址，无法优化路由。,
Cannot Relieve Employee,无法解雇员工,
Cannot Resubmit Ledger entries for vouchers in Closed fiscal year.,已关闭会计年度的凭证不可重新提交分类账分录,
"Cannot amend {0} {1}, please create a new one instead.",无法修改{0}{1}，请新建凭证,
Cannot apply TDS against multiple parties in one entry,单笔凭证不能为多方应用源头减税,
Cannot be a fixed asset item as Stock Ledger is created.,不能成為庫存分類賬創建的固定資產項目。,
Cannot cancel as processing of cancelled documents is pending.,存在待处理的已取消单据，无法取消,
Cannot cancel because submitted Stock Entry {0} exists,不能取消，因為提交庫存輸入{0}存在,
Cannot cancel the transaction. Reposting of item valuation on submission is not completed yet.,物料价值重估未完成，无法取消交易,
Cannot cancel this document as it is linked with submitted asset {0}. Please cancel it to continue.,由于该文档与已提交的资产{0}链接，因此无法取消。请取消它以继续。,
Cannot cancel transaction for Completed Work Order.,無法取消已完成工單的交易。,
Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,庫存交易後不能更改屬性。創建一個新項目並將庫存轉移到新項目,
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,不能更改財政年度開始日期和財政年度結束日期，一旦會計年度被保存。,
Cannot change Reference Document Type.,不可修改参考单据类型,
Cannot change Service Stop Date for item in row {0},無法更改行{0}中項目的服務停止日期,
Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,庫存交易後不能更改Variant屬性。你將不得不做一個新的項目來做到這一點。,
"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.",不能改變公司的預設貨幣，因為有存在的交易。交易必須取消更改預設貨幣。,
Cannot complete task {0} as its dependant task {1} are not completed / cancelled.,依赖任务{1}未完成/取消，无法完成任务{0},
Cannot convert Cost Center to ledger as it has child nodes,不能成本中心轉換為總賬，因為它有子節點,
Cannot convert Task to non-group because the following child Tasks exist: {0}.,存在子任务{0}，无法转换为非组任务,
Cannot convert to Group because Account Type is selected.,已选择科目类型，不可转为科目组,
Cannot covert to Group because Account Type is selected.,不能轉換到群組科目，因為科目類型選擇的。,
Cannot create Stock Reservation Entries for future dated Purchase Receipts.,无法为未来日期的采购收据创建库存预留,
Cannot create a Delivery Trip from Draft documents.,不能从“草稿”建立“销售出货配送路线安排”,
Cannot create a pick list for Sales Order {0} because it has reserved stock. Please unreserve the stock in order to create a pick list.,销售订单{0}已预留库存，无法创建拣货单，请取消预留,
Cannot create accounting entries against disabled accounts: {0},无法为已禁用科目{0}创建会计凭证,
Cannot deactivate or cancel BOM as it is linked with other BOMs,無法關閉或取消BOM，因為它是與其他材料明細表鏈接,
"Cannot declare as lost, because Quotation has been made.",不能聲明為丟失，因為報價已經取得進展。,
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',不能抵扣當類別為“估值”或“估值及總',
Cannot delete Exchange Gain/Loss row,无法删除汇兑损益行,
"Cannot delete Serial No {0}, as it is used in stock transactions",無法刪除序列號{0}，因為它採用的是現貨交易,
Cannot enqueue multi docs for one company. {0} is already queued/running for company: {1},同一公司{1}无法排队多个任务，{0}已在队列/运行中,
Cannot ensure delivery by Serial No as Item {0} is added with and without Ensure Delivery by Serial No.,无法确保按序列号交货，因为添加和不保证按序列号交货都添加了项目{0}。,
Cannot find Item with this Barcode,用此条形码找不到物品,
Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,找不到物料{0}的默认仓库，请在物料主数据或库存设置中设置,
Cannot make any transactions until the deletion job is completed,删除任务完成前不可进行任何交易,
Cannot produce more Item {0} than Sales Order quantity {1},無法產生更多的項目{0}不是銷售訂單數量{1},
Cannot produce more item for {0},无法为{0}生产更多物料,
Cannot produce more than {0} items for {1},无法为{1}生产超过{0}件物料,
Cannot receive from customer against negative outstanding,存在负未清金额时不可从客户收货,
Cannot refer row number greater than or equal to current row number for this Charge type,不能引用的行號大於或等於當前行號碼提供給充電式,
Cannot retrieve link token for update. Check Error Log for more information,无法获取更新链接令牌，查看错误日志,
Cannot retrieve link token. Check Error Log for more information,无法获取链接令牌，查看错误日志,
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,不能選擇充電式為'在上一行量'或'在上一行總'的第一行,
Cannot set as Lost as Sales Order is made.,不能設置為失落的銷售訂單而成。,
Cannot set authorization on basis of Discount for {0},不能在折扣的基礎上設置授權{0},
Cannot set multiple Item Defaults for a company.,無法為公司設置多個項目默認值。,
Cannot set quantity less than delivered quantity,无法设定数量小于交货数量,
Cannot set quantity less than received quantity,无法设置小于收货数量的数量,
Cannot set the field <b>{0}</b> for copying in variants,无法将字段<b>{0}设置</b>为在变体中进行复制,
Cannot {0} from {1} without any negative outstanding invoice,无法从 {1} 中 {0} 而没有任何负的未付发票,
Canonical URI,规范URI,
Capacity,容量,
Capacity (Stock UOM),产能（库存单位）,
Capacity Planning,產能規劃,
"Capacity Planning Error, planned start time can not be same as end time",容量规划错误，计划的开始时间不能与结束时间相同,
Capacity Planning For (Days),產能規劃的範圍（天）,
Capacity in Stock UOM,产能（库存单位）,
Capacity must be greater than 0,产能必须大于0,
Capital Equipments,資本設備,
Capital Stock,股本,
Capital Work In Progress Account,資本工作進行中的帳戶,
Capital Work in Progress,資本工作正在進行中,
Capitalization Method,资本化方法,
Capitalize Asset,资产资本化,
Capitalize Repair Cost,资本化维修成本,
Capitalized,已资本化,
Cards,卡片集,
Carrier,承运商,
Carrier Service,承运服务,
Carry Forward Communication and Comments,结转沟通记录与注释,
Cash,現金,
Cash Entry,現金分錄,
Cash Flow,現金周轉,
Cash Flow Statement,現金流量表,
Cash Flow from Financing,從融資現金流,
Cash Flow from Investing,從投資現金流,
Cash Flow from Operations,運營現金流,
Cash In Hand,手頭現金,
Cash or Bank Account is mandatory for making payment entry,製作付款分錄時，現金或銀行科目是強制性輸入的欄位。,
Cash/Bank Account,現金／銀行會計科目,
Cashier,出納員,
Cashier Closing,收銀員關閉,
Cashier Closing Payments,收銀員結算付款,
Catch All,抓住一切,
Category,类别,
Category Details,类别明细,
Category Name,类别名称,
Category-wise Asset Value,类别资产价值,
Caution,警告,
Caution: This might alter frozen accounts.,注意：可能修改冻结账户,
Cellphone Number,手機號碼,
Certificate,证书,
Certificate Details,证书详细信息,
Certificate Limit,证书限制,
Certificate No,证书号码,
Certificate Required,證書要求,
Change Amount,變動金額,
Change Release Date,更改發布日期,
Change in Stock Value,库存价值变动,
Change the account type to Receivable or select a different account.,将帐户类型更改为“应收帐款”或选择其他帐户。,
Change this date manually to setup the next synchronization start date,手动更改此日期以设置下一个同步开始日期,
Changed customer name to '{}' as '{}' already exists.,客户名称已存在，已更改为'{}',
Changes,变更记录,
Changes in {0},{0}中的更改,
Changing Customer Group for the selected Customer is not allowed.,不允許更改所選客戶的客戶組。,
Channel Partner,渠道合作夥伴,
Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,行{0}的'实际'类型费用不可包含在物料单价或实付金额中,
Chargeable,收費,
Chargeble,Chargeble,
Charges Incurred,收費發生,
Charges are updated in Purchase Receipt against each item,費用對在採購入庫單內的每個項目更新,
"Charges will be distributed proportionately based on item qty or amount, as per your selection",費用將被分配比例根據項目數量或金額，按您的選擇,
Chart,圖表,
Chart Of Accounts,会计科目表,
Chart Of Accounts Template,會計科目模板,
Chart Preview,图表预览,
Chart Tree,图表树,
Chart of Accounts,会计科目表,
Chart of Accounts Importer,会计科目表,
Chart of Cost Centers,成本中心的圖,
Charts Based On,基于的图表,
Chassis No,底盤無,
Chat,聊天,
Check Supplier Invoice Number Uniqueness,檢查供應商發票編號唯一性,
Check if Asset requires Preventive Maintenance or Calibration,檢查資產是否需要預防性維護或校準,
Check if it is a hydroponic unit,檢查它是否是水培單位,
Check if material transfer entry is not required,檢查是否不需要材料轉移條目,
Check in (group),檢查（組）,
Check this to disallow fractions. (for Nos),勾選此選項則禁止分數。 （對於NOS）,
Checked On,检查时间,
Checking this will round off the tax amount to the nearest integer,勾选后将四舍五入税额至整数,
Checkout,查看,
Checkout Order / Submit Order / New Order,结帐订单/提交订单/新订单,
Cheque,支票,
Cheque Date,支票日期,
Cheque Height,支票高度,
Cheque Number,支票號碼,
Cheque Print Template,支票打印模板,
Cheque Size,支票大小,
Cheque Width,支票寬度,
Cheque/Reference Date,支票/參考日期,
Cheque/Reference No,支票/參考編號,
Cheques Required,需要檢查,
Cheques and Deposits Incorrectly cleared,支票与存款错误核销,
Cheques and Deposits incorrectly cleared,支票及存款不正確清除,
Child Docname,儿童医生名称,
Child Row Reference,子行引用,
Child Task exists for this Task. You can not delete this Task.,子任務存在這個任務。你不能刪除這個任務。,
Child nodes can be only created under 'Group' type nodes,子節點可以在&#39;集團&#39;類型的節點上創建,
Child warehouse exists for this warehouse. You can not delete this warehouse.,兒童倉庫存在這個倉庫。您不能刪除這個倉庫。,
Choose a WIP composite asset,选择在制品复合资产,
Circular Reference Error,循環引用錯誤,
City,城市,
Class / Percentage,類／百分比,
Classification of Customers by region,客戶按區域分類,
Clauses and Conditions,條款和條件,
Clear,清除,
Clear Demo Data,清除演示数据,
Clear Notifications,清空通知,
Clear Table,清除表格,
Clearance Date,清拆日期,
Clearance Date not mentioned,清拆日期未提及,
Clearance Date updated,間隙更新日期,
Clearing Demo Data...,正在清除演示数据...,
Click on 'Get Finished Goods for Manufacture' to fetch the items from the above Sales Orders. Items only for which a BOM is present will be fetched.,点击'获取待生产成品'从上述销售订单提取物料，仅获取存在物料清单的物料,
Click on Add to Holidays. This will populate the holidays table with all the dates that fall on the selected weekly off. Repeat the process for populating the dates for all your weekly holidays,点击'添加至假期'，系统将填充所选周休日期的假期表，重复操作可填充所有周休日期,
Click on Get Sales Orders to fetch sales orders based on the above filters.,点击'获取销售订单'根据上述筛选条件提取销售订单,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,将zip文件附加到文档后，单击“导入发票”按钮。与处理相关的任何错误将显示在错误日志中。,
Click on the link below to verify your email and confirm the appointment,单击下面的链接以验证您的电子邮件并确认约会,
Click to add email / phone,点击添加邮箱/电话,
Client,客户端,
Close,关闭,
Close Issue After Days,關閉問題天后,
Close Loan,关闭贷款,
Close Replied Opportunity After Days,商机回复后关闭天数,
Close the POS,關閉POS,
Closed,已关闭,
Closed Document,關閉文件,
Closed Documents,關閉的文件,
Closed Work Order can not be stopped or Re-opened,已关闭工单不可停止或重新打开,
Closed order cannot be cancelled. Unclose to cancel.,關閉的定單不能被取消。 Unclose取消。,
Closing,正在关闭,
Closing (Cr),關閉（Cr）,
Closing (Dr),關閉（Dr）,
Closing (Opening + Total),閉幕（開幕+總計）,
Closing Account Head,關閉帳戶頭,
Closing Account {0} must be of type Liability / Equity,關閉科目{0}的類型必須是負債/權益,
Closing Amount,结算金额,
Closing Balance,结算余额,
Closing Balance as per Bank Statement,银行对账单期末余额,
Closing Balance as per ERP,系统期末余额,
Closing Date,截止日期,
Closing Text,结束语,
Code,代码,
Code List,编码列表,
Collapse All,全部收縮,
Collect Progress,收集進度,
Collection Factor (=1 LP),收集因子（= 1 LP）,
Collection Rules,收集規則,
Collection Tier,收集層,
Color,颜色,
Colour,顏色,
Column in Bank File,银行文件中的列,
Column {0},列{0},
Columns are not according to template. Please compare the uploaded file with standard template,列不符合模板要求，请对比上传文件与标准模板,
Combined invoice portion must equal 100%,合併發票部分必須等於100％,
Comments,评论,
Commercial,商業,
Commission,佣金,
Commission Rate,佣金比率,
Commission Rate %,佣金率％,
Commission Rate (%),佣金比率（％）,
Commission on Sales,銷售佣金,
Common Code,通用编码,
Communication,通讯,
Communication Channel,沟通渠道,
Communication Medium,通信介质,
Communication Medium Timeslot,通信媒体时隙,
Communication Medium Type,通信媒体类型,
Compact Item Print,緊湊型項目打印,
Companies,企業,
Company,公司,
Company Abbreviation,公司縮寫,
Company Abbreviation cannot have more than 5 characters,公司縮寫不能超過5個字符,
Company Account,公司帐号,
Company Address,公司地址,
Company Address Display,公司地址显示格式,
Company Address Name,公司地址名稱,
Company Bank Account,公司银行账户,
Company Billing Address,公司账单地址,
Company Contact Person,公司联系人,
Company Description,公司介紹,
Company Description for website homepage,公司介紹了網站的首頁,
Company Details,公司详情,
Company Email,企業郵箱,
Company Logo,公司標誌,
Company Name,公司名稱,
Company Name cannot be Company,公司名稱不能為公司,
Company Not Linked,公司未链接,
Company Shipping Address,公司发货地址,
Company Tagline for website homepage,公司標語的網站主頁,
Company Tax ID,公司税号,
Company and Posting Date is mandatory,必须填写公司和过账日期,
Company currencies of both the companies should match for Inter Company Transactions.,兩家公司的公司貨幣應該符合Inter公司交易。,
Company field is required,公司字段是必填项,
Company is manadatory for company account,公司是公司科目的管理者,
Company is mandatory,公司为必填项,
Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,生成发票必须指定公司，请在全局设置中设置默认公司,
Company name not same,公司名稱不一樣,
Company of asset {0} and purchase document {1} doesn't matches.,资产{0}和购买凭证{1}的公司不匹配。,
Company registration numbers for your reference. Tax numbers etc.,公司註冊號碼，供大家參考。稅務號碼等,
Company which internal customer represents,内部客户所属公司,
Company which internal customer represents.,内部客户所属公司,
Company which internal supplier represents,内部供应商所属公司,
Company {0} added multiple times,公司{0}被重复添加,
Company {0} does not exist,公司{0}不存在,
Company {0} is added more than once,公司{0}被多次添加,
Company {} does not exist yet. Taxes setup aborted.,公司{}尚未存在，税务设置已中止,
Company {} does not match with POS Profile Company {},公司{}与POS配置公司{}不匹配,
Competitor,竞争对手,
Competitor Detail,竞争对手详情,
Competitor Name,竞争对手名称,
Competitors,竞争对手列表,
Complete,完成,
Complete Job,完成作业,
Complete Order,完成订单,
Completed,已完成,
Completed By,完成,
Completed On,完成日期,
Completed On cannot be greater than Today,完成日期不能晚于今日,
Completed Operation,完成作业,
Completed Qty,完成數量,
Completed Qty cannot be greater than 'Qty to Manufacture',完成的数量不能大于“制造数量”,
Completed Quantity,完成数量,
Completed Tasks,已完成任务,
Completed Time,完成时间,
